,B Cells,Basal,Endothelial,Fibroblasts,Intercalated,Ionocytes,Macrophages,Mucous,Myoepithelial,Myofibroblasts,RBCs,Schwann Cells,Seromucous,Serous,Striated,T Cells
RPS27L,0.0,0.0,0.6,0.6065206011136373,0.6518007159233093,0.0,0.0,0.6818647543589275,0.6490922053654988,0.6261727253595988,0.0,0.0,0.0,0.6201299627621969,0.0,0.0
PPIB,0.0,0.0,0.0,0.0,0.864794667561849,0.0,0.0,0.8395029425621032,0.8142766515413921,0.0,0.0,0.0,0.0,0.8,0.0,0.0
RPL4,0.0,0.47959877252578736,0.3045753717422485,0.2682796120643616,0.41181236108144126,0.39659532308578493,0.3816615541776021,0.4040181636810303,0.42961976130803425,0.29673771460851034,0.0,0.0,0.0,0.26666666666666666,0.28864265282948814,0.3308427810668945
RPLP1,0.036208649476369224,0.26233989000320435,0.06321441729863485,0.06197610298792521,0.1673307736714681,0.09732815821965536,0.11835253636042277,0.10426384607950846,0.2467865029970805,0.07739958763122559,0.0,0.01449958086013794,0.0020128369331359865,0.010296181837717692,0.04857953389485677,0.12349946101506551
PKM,0.0,0.7902576645215352,0.0,0.0,0.0,0.848044482866923,0.0,0.0,0.8026995261510214,0.0,0.0,0.0,0.0,0.7333333333333333,0.8060881813367208,0.0
COX5A,0.0,0.0,0.0,0.0,0.8195178230603536,0.8649079124132792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8648372133572896,0.0
TSPAN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORF4L1,0.0,0.0,0.0,0.0,0.9709399700164795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
TMED3,0.0,0.0,0.0,0.0,0.7952544887860616,0.0,0.0,0.8475978016853333,0.0,0.0,0.0,0.0,0.7627735694249471,0.7877911170323689,0.7333333333333333,0.0
SEC11A,0.0,0.0,0.0,0.0,0.9111207167307536,0.9577952106793721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
MFGE8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
IDH2,0.0,0.0,0.0,0.0,0.0,0.9860682090123495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
CIB1,0.0,0.0,0.0,0.0,0.8,0.8981153647104899,0.0,0.8086929519971212,0.0,0.0,0.0,0.0,0.0,0.0,0.8288331111272176,0.0
FURIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SELENOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HBA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HBA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NME4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
METTL26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MCRIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
STUB1,0.0,0.0,0.0,0.0,0.9631665905316671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
METRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NME3,0.0,0.0,0.0,0.0,0.9333333333333333,0.9688932021458944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPS34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NDUFB10,0.0,0.0,0.0,0.0,0.8332956552505493,0.9037931084632873,0.0,0.825354278087616,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
RPS2,0.0,0.44123262564341226,0.25057942469914757,0.2402703603108724,0.3303739786148071,0.29429545005162555,0.32143683433532716,0.2729072093963623,0.3508329470952352,0.2604303002357483,0.0,0.13333333333333333,0.16523444255193073,0.169758669535319,0.22869253555933636,0.2916857878367106
NHERF2,0.0,0.0,0.9613669792811076,0.0,0.0,0.0,0.0,0.9129181543986002,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
ECI1,0.0,0.0,0.0,0.0,0.0,0.9869567354520162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
SRRM2,0.0,0.0,0.0,0.0,0.9840101957321167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
ELOB,0.0,0.41936563650767006,0.4073599656422933,0.4094545642534892,0.5138250271479289,0.6482591271400452,0.0,0.48248445192972816,0.43808616797129313,0.4294656038284302,0.0,0.0,0.0,0.4,0.45825632810592654,0.0
ZG16B,0.04178653558095296,0.0009588519732157389,0.011481662591298422,0.024801119168599447,0.15848742723464965,0.0,0.03086920181910197,0.001678152879079183,0.013664309183756511,0.0195274551709493,0.12700576384862264,0.03554817040761312,0.17418911457061767,0.09155395030975341,0.06274282534917196,0.0903790314992269
SMIM22,0.0,0.0,0.0,0.0,0.8902830958366394,0.0,0.0,0.9276392936706543,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
LITAF,0.0,0.0,0.0,0.0,0.9333333333333333,0.9508930087089539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS15A,0.01997781197230021,0.21965372959772747,0.08822232882181803,0.07706193923950196,0.17199957370758057,0.1425757884979248,0.12600521246592203,0.13700021505355836,0.14135223627090454,0.10041109720865886,0.0002860864003499349,0.0,0.010360252857208253,0.02945732275644938,0.037404195467631025,0.18315765460332234
SCNN1B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAB1,0.0,0.0,0.0,0.0,0.0,0.9842883388201396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
NUPR1,0.0,0.0,0.0,0.0,0.8347452878952026,0.0,0.0,0.8072590589523315,0.8668615579605102,0.0,0.0,0.0,0.0,0.8,0.0,0.0
TUFM,0.0,0.0,0.0,0.0,0.9753668387730916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
TMEM219,0.0,0.0,0.0,0.0,0.9605006456375123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
YPEL3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VKORC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MT2A,0.0,0.6413197596867879,0.7563742200533549,0.6766061425209046,0.0,0.6,0.0,0.0,0.6625905712445577,0.7242496927579244,0.0,0.7403924624125163,0.0,0.0,0.0,0.0
MT1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT1X,0.0,0.8248983502388001,0.7414109905560812,0.0,0.0,0.7543876965840658,0.0,0.0,0.8403517524401347,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0
HERPUD1,0.7124928871790568,0.0,0.8491657495498657,0.0,0.7254469076792399,0.0,0.8190500656763713,0.7065133412679037,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
HSD11B2,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9864830334981283,0.0
ATP6V0D1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABARAPL2,0.0,0.0,0.0,0.0,0.9144089142481486,0.9520500302314758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
HSBP1,0.0,0.0,0.0,0.0,0.9105888684590657,0.9495808601379394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
COX4I1,0.2,0.42228851318359373,0.2638005495071411,0.2504970630009969,0.3069942673047384,0.42709622780481976,0.3036516229311625,0.3111348311106364,0.276125431060791,0.2790648420651754,0.0,0.0,0.0,0.22814902464548747,0.40585000117619835,0.27948134740193686
MAP1LC3B,0.0,0.0,0.0,0.0,0.9333333333333333,0.9759416103363037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYBA,0.8482357422510783,0.0,0.0,0.0,0.8,0.8291440884272258,0.88007785876592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APRT,0.0,0.0,0.0,0.0,0.9003819823265076,0.9294946352640788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
RPL13,0.008316985766092936,0.19425961176554363,0.05993295113245646,0.06458810567855836,0.1452559272448222,0.09094454844792683,0.09691256682078044,0.1281877040863037,0.1384070118268331,0.06255814631779989,0.0,0.004003775119781494,0.0013605634371439616,0.007112824916839599,0.02325607935587565,0.12680991093317667
YWHAE,0.0,0.0,0.0,0.0,0.9067601839701335,0.9348247289657593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
SERPINF1,0.0,0.9333333333333333,0.0,0.9389188687006632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMB6,0.0,0.0,0.0,0.0,0.0,0.9611507972081502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
SLC25A11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFN1,0.0,0.5719394365946452,0.0,0.0,0.6107562184333801,0.6536511858304341,0.6733710368474325,0.587438456217448,0.6488342841466268,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.686077086130778
TXNDC17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SLC13A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACADVL,0.0,0.0,0.0,0.0,0.9142670035362244,0.9480790813763936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
CLDN7,0.0,0.0,0.0,0.0,0.9164143482844035,0.9505635341008504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
TMEM256,0.0,0.0,0.0,0.0,0.9722148497899373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
SAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TMEM88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAA38,0.0,0.0,0.0,0.0,0.9680325468381246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
RPL26,0.013984576861063639,0.27152062257130943,0.09840688308080038,0.07843987941741944,0.17509950796763102,0.15636221965154012,0.1782337506612142,0.15426008701324462,0.1580920100212097,0.08543487389882405,0.0,0.004449009895324707,0.001281281312306722,0.007964754104614257,0.08136645158131918,0.12973235050837198
PMP22,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604063431421915,0.0,0.0,0.0,0.0
UBB,0.0,0.21844971974690755,0.13514824708302817,0.16838093598683676,0.24708524147669475,0.3754998087882996,0.09016628662745158,0.155453093846639,0.16218334039052326,0.1470654845237732,0.10763463179270426,0.05466837485631307,0.010144972801208496,0.05736788113911947,0.19340640703837078,0.12828868627548218
RASD1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFAP4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WSB1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL23A,0.0844420075416565,0.2782743493715922,0.149706236521403,0.12922056118647257,0.28610722223917645,0.1811210870742798,0.20475627978642783,0.22836652994155884,0.2138487736384074,0.17818874915440877,0.0,0.15800979137420654,0.06666666666666667,0.09654642343521118,0.1304964542388916,0.22377024491628011
CPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CCL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PSMB3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL23,0.0,0.8261608640352885,0.0,0.0,0.7790005524953206,0.0,0.0,0.7725831707318623,0.7708770354588826,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0
RPL19,0.019023935000101726,0.19157851934432985,0.08054310083389282,0.07929072777430217,0.1768080194791158,0.1755873759587606,0.12766445477803548,0.14737495581309001,0.15233054558436077,0.09494980971018473,0.0,0.0025775710741678874,0.004658718903859456,0.02609078089396159,0.061258359750111895,0.14346731106440228
PPP1R1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MIEN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IGFBP4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT10,0.0,0.0,0.0,0.0,0.8808123747507731,0.0,0.0,0.8868385553359985,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
KRT23,0.0,0.0,0.0,0.0,0.9079850077629089,0.0,0.0,0.0,0.9553210854530334,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
KRT15,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9474646727244059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT19,0.0,0.8141217589378357,0.0,0.0,0.7995190064112345,0.8057046333948771,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7662156621615092,0.0
KRT14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1,0.09263484875361125,0.24630384445190429,0.21182467142740885,0.19097041289011638,0.17806440989176434,0.31791670322418214,0.18604472478230794,0.12386670509974161,0.1713462193806966,0.21916927496592203,0.0,0.11647096872329712,0.06666666666666667,0.06704207261403401,0.12563419739405315,0.20610784689585368
RAMP2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
RPL27,0.0,0.35171869993209837,0.289992086092631,0.29149981737136843,0.38586270809173584,0.45775935252507527,0.35725879669189453,0.3939014673233032,0.3488509297370911,0.2890480359395345,0.0,0.0,0.0,0.2668212334314982,0.26666666666666666,0.3766760428746541
SLC25A39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRN,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.8673458099365234,0.8735740105311076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5MC1,0.0,0.0,0.0,0.0,0.8362762173016866,0.9291574120521545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8140759666760763,0.8,0.0
PHB1,0.0,0.0,0.0,0.0,0.7637673338254293,0.8014201362927754,0.0,0.7417536735534668,0.0,0.0,0.0,0.0,0.7333333333333333,0.7795239408810933,0.0,0.0
TOB1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SCPEP1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9418714125951131,0.9333333333333333,0.0,0.0
VMP1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PECAM1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDX5,0.0,0.7064031442006429,0.7211525877316792,0.0,0.6544161001841228,0.726322591304779,0.0,0.6587270617485046,0.6844931443532308,0.0,0.0,0.0,0.0,0.6,0.0,0.0
PRKAR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ABCA8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL38,0.0,0.7185273210207621,0.0,0.0,0.6807384610176086,0.6738348960876465,0.6,0.6995741764704386,0.6693756779034933,0.0,0.0,0.0,0.0,0.6125514547030131,0.0,0.0
NHERF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ATP5PD,0.0,0.0,0.0,0.0,0.9658564805984498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
SUMO2,0.0,0.5876272082328796,0.5099135994911194,0.5345821897188823,0.5244698325792948,0.5844197034835815,0.0,0.500587526957194,0.578830623626709,0.5260536313056946,0.0,0.0,0.0,0.4666666666666667,0.0,0.0
H3-3B,0.0,0.39294291734695436,0.36991668144861856,0.27673136393229164,0.29769007364908856,0.5562656084696452,0.24304647048314412,0.23844958941141764,0.3389908194541931,0.31141550540924073,0.0,0.2887246092160543,0.0,0.2,0.26902369658152264,0.2529959519704183
SOCS3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMP2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS3BP,0.0,0.0,0.0,0.0,0.974941086769104,0.9086891849835713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
NDUFAF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ACTG1,0.0,0.37458417415618894,0.23345210154851279,0.24398569266001383,0.31471545696258546,0.3971164266268412,0.2238343834877014,0.22795379559199017,0.4330770492553711,0.28853549957275393,0.0,0.21312665144602458,0.13333333333333333,0.14886581500371296,0.20090441703796386,0.21409733295440675
MRPL12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HB,0.07332944869995117,0.0782721201578776,0.0679188092549642,0.1032644510269165,0.25754507382710773,0.20768206119537352,0.11389370759328206,0.42484090725580853,0.10199446280797322,0.08707576990127563,0.0,0.11508237918217977,0.21336604754130045,0.19809357722600301,0.23019827206929525,0.06666666666666667
ANAPC11,0.0,0.0,0.0,0.0,0.9138572057088216,0.8786092678705851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
PYCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CENPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DCXR,0.0,0.0,0.0,0.0,0.9278602838516236,0.8774850805600484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
MYL12A,0.0,0.0,0.839855412642161,0.0,0.8,0.8431724111239115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8308010220527648
MYL12B,0.0,0.633140480518341,0.6079906304677327,0.6104905207951864,0.596484104792277,0.6839024702707927,0.0,0.5354134917259217,0.6318384289741517,0.0,0.0,0.0,0.0,0.4666666666666667,0.48171674410502113,0.0
NDUFV2,0.0,0.0,0.0,0.0,0.9017229795455932,0.958515481154124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
VAPA,0.0,0.0,0.0,0.0,0.9106377840042115,0.9479385693868001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
IMPA2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP5F1A,0.0,0.0,0.0,0.0,0.8163580695788065,0.7438231746355692,0.0,0.7562653303146363,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8494017322858175,0.0
MBD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TXNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NEDD4L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEC11C,0.7419121980667114,0.0,0.0,0.0,0.7380473693211873,0.744077471892039,0.0,0.7772579193115234,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0
LMAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ZCCHC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
BCL2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TXNL4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FKBP1A,0.0,0.0,0.9300056020418803,0.0,0.0,0.9197881698608399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
SLC4A11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TMEM230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DSTN,0.0,0.3490328828493754,0.40579957167307534,0.37230199575424194,0.40866096019744874,0.4884108225504557,0.0,0.44367308616638185,0.5430934190750122,0.501695470015208,0.0,0.3333333333333333,0.0,0.34404396216074623,0.3877013047536214,0.0
RRBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9832348823547363,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
SMIM26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CST3,0.01281961997350057,0.0049555341402689615,0.0324411670366923,0.16882963180541993,0.04647441307703654,0.0,0.18252762158711752,0.13030606508255005,0.44822118679682416,0.061080161730448404,0.02987831433614095,0.11473949750264485,0.07984912792841593,0.08531674146652221,0.02920393943786621,0.02328488826751709
CST4,0.042693281173706056,0.010635523001352946,0.0330283800760905,0.026113621393839517,0.0,0.008624708652496338,0.04092121124267578,0.009613573551177979,0.018008311589558918,0.03394008874893188,0.0694337765375773,0.07566021283467611,0.09916907548904419,0.11882379452387491,0.04402851661046346,0.05243689219156901
CST1,0.0340049942334493,0.01566223700841268,0.04426013231277466,0.024875497817993163,0.0,0.006538168589274088,0.03413399457931519,0.01077342430750529,0.019181263446807862,0.04004069964090983,0.06070403655370076,0.08840304613113403,0.09453627665837606,0.12088215351104736,0.029679107666015624,0.04950807889302571
CST2,0.03284234603246053,0.023720967769622802,0.06719606717427572,0.039671266078948976,0.0,0.007149938742319743,0.04756863911946615,0.013129595915476482,0.028204238414764403,0.05611180067062378,0.06372626225153605,0.14412426948547363,0.13284192085266114,0.08306661049524942,0.03507637977600098,0.0707199494043986
CST5,0.06860743363698324,0.018609042962392172,0.047749157746632895,0.04555130402247111,0.0,0.009923632939656575,0.048716076215108234,0.020206518967946372,0.02915025552113851,0.05388788382212321,0.10776926279067993,0.09634984334309896,0.16931838989257814,0.17179447015126545,0.07097404400507609,0.08682711124420166
HM13,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.9005868315696717,0.0,0.0,0.0,0.0,0.0,0.8779822429021199,0.0,0.0
ID1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFA2,0.06005226771036784,0.020405141512552898,0.04864475727081299,0.04494184652964274,0.0,0.011695361137390137,0.05589263439178467,0.014337885379791259,0.024211891492207847,0.04905523459116618,0.1015180230140686,0.11397247314453125,0.13071784575780232,0.17515347003936768,0.05969072580337524,0.07741753260294597
DYNLRB1,0.0,0.0,0.0,0.0,0.8978035767873128,0.9746973633766174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0
MMP24OS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGIC3,0.0,0.0,0.0,0.0,0.9759784857432048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0
