,Cardiomyocyte,Endothelial,Fibroblast,Lymphoid,Myeloid,Neuronal,Pericyte,Smooth Muscle
FNBP4,0.7142857142857143,0.0,0.7473248839378357,0.0,0.0,0.0,0.7201557244573321,0.0
FNDC3A,0.590853921004704,0.0,0.2857142857142857,0.0,0.3978814312389919,0.34947921548570904,0.3039771829332624,0.2934385197503226
FNDC3B,0.058523050376347134,0.046103903225490024,0.35620238951274324,0.0,0.031825976712363105,0.195982141154153,0.13804996013641357,0.017336905002593994
FNIP2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOCAD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOSL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FOXJ3,0.8571428571428571,0.0,0.0,0.0,0.0,0.9040690064430237,0.0,0.0
FOXN3,0.4674280285835266,0.4424968532153538,0.42857142857142855,0.5717995507376534,0.5313056537083217,0.0,0.0,0.0
FOXO1,0.42857142857142855,0.48220123563494,0.513305161680494,0.5400845238140651,0.0,0.7091383337974548,0.0,0.0
FOXO3,0.30504528113773893,0.0,0.5073730264391217,0.0,0.5145825828824725,0.2866066183362688,0.2857142857142857,0.43159669637680054
FOXP1,0.1194565040724618,0.05735196386064802,0.08169075420924596,0.39445556913103375,0.3036407658032009,0.0,0.04608688184193203,0.013092373098645891
FOXP2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FRMD3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FRMD4A,0.0,0.5225074716976711,0.42857142857142855,0.0,0.5979823640414647,0.640131984438215,0.0,0.4699665307998657
FRMD4B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FRMD5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FRY,0.7973344496318272,0.0,0.0,0.0,0.0,0.0,0.724861374923161,0.7142857142857143
FRYL,0.14285714285714285,0.499461829662323,0.16781321593693324,0.4053929703576224,0.2542674796921866,0.0,0.26014251368386404,0.19624799489974976
FSTL1,0.8571428571428571,0.0,0.9402634586606707,0.0,0.0,0.0,0.0,0.0
FTH1,0.0,0.0,0.8571428571428571,0.0,0.9052998849323818,0.0,0.0,0.0
FTL,0.0,0.0,0.7939449378422329,0.0,0.7832812666893005,0.7142857142857143,0.0,0.0
FTO,0.42857142857142855,0.0,0.5291138887405396,0.0,0.0,0.4408708129610334,0.4816733939307077,0.4788469501904079
FTX,0.017772470201764787,0.0,0.18176862171718053,0.00899146284375872,0.07930339234215873,0.09789168834686279,0.071896459375109,0.06705845253808158
FYB1,0.0,0.0,0.0,0.9322916099003383,0.8571428571428571,0.0,0.0,0.0
FYB2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYN,0.0,0.0,0.624503357069833,0.8157848971230643,0.0,0.5738120675086975,0.5714285714285714,0.0
GAB1,0.8571428571428571,0.0,0.0,0.0,0.0,0.8757732510566711,0.0,0.0
GAB2,0.0,0.0,0.8571428571428571,0.0,0.8762318917683193,0.0,0.0,0.0
GABARAPL1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT2,0.0,0.0,0.7142857142857143,0.0,0.0,0.7837044681821551,0.0,0.7903514589582171
GAREM1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GARNL3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS7,0.0,0.0,0.719318185533796,0.0,0.7194943513189044,0.7142857142857143,0.0,0.0
GATA4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATAD2B,0.8571428571428571,0.0,0.0,0.9107301235198975,0.0,0.0,0.0,0.0
GBE1,0.484566399029323,0.4683774880000523,0.5088773114340646,0.0,0.0,0.0,0.4464087315968105,0.42857142857142855
GBF1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCNT2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GFOD1,0.8571428571428571,0.927188549722944,0.0,0.0,0.0,0.0,0.0,0.0
GFPT2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GIGYF2,0.7142857142857143,0.0,0.7294415746416364,0.0,0.0,0.0,0.7505754402705601,0.0
GLG1,0.7142857142857143,0.0,0.7377905249595642,0.8344997678484235,0.0,0.0,0.0,0.0
GLI3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GLIS3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GLS,0.0,0.0,0.7591261523110526,0.7883128779275077,0.7142857142857143,0.0,0.0,0.0
GMDS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000250903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNA13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GNAQ,0.0,0.7582614506993975,0.7142857142857143,0.0,0.8001137290682111,0.0,0.0,0.0
GNB1,0.0,0.5514467017991203,0.42857142857142855,0.5129985468728202,0.5247383798871722,0.0,0.460029627595629,0.0
GNG2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GNG7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLGA4,0.4917313115937369,0.0,0.3111285652433123,0.2857142857142857,0.4834813560758318,0.0,0.3251867379461016,0.3064525638307844
GOLGB1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPAT3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPATCH8,0.2857142857142857,0.0,0.3168269395828247,0.4171022517340524,0.0,0.3007645777293614,0.3678760187966483,0.2862492629459926
GPBP1,0.29016439403806416,0.0,0.2857142857142857,0.5345905593463353,0.29201275961739676,0.0,0.40034301791872295,0.39891128880637033
GPBP1L1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPCPD1,0.0,0.0,0.0,0.8590647067342486,0.0,0.0,0.0,0.8571428571428571
GPHN,0.3519123111452375,0.35047599247523714,0.3181777596473694,0.0,0.0,0.2857142857142857,0.5144411325454712,0.3930685349873134
GPI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPM6B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GPR155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GPRIN3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GPX3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GRAMD1B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRB10,0.0,0.8794511726924351,0.7587808455739703,0.0,0.0,0.7142857142857143,0.0,0.0
GRB2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GRIK2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GRK3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GRK5,0.0,0.0,0.7509399056434631,0.0,0.0,0.0,0.8339943374906268,0.7142857142857143
GSAP,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GSE1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GSK3B,0.14285714285714285,0.42411779505865915,0.15074835504804338,0.2352262990815299,0.2617746421269008,0.24502221175602504,0.16304624932152884,0.0
GSN,0.0,0.0,0.9367244584219796,0.0,0.0,0.8571428571428571,0.0,0.0
GTDC1,0.0,0.0,0.0,0.0,0.8571428571428571,0.9239637340818133,0.0,0.0
GTF2IRD1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCY1A2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GUCY1A1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GUCY1B1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GULP1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H3-3B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HACD1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADHA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADHB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAND2-AS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HCLS1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HDAC4,0.5917014820235116,0.0,0.0,0.6960910984448024,0.5714285714285714,0.6583107028688703,0.0,0.0
HDAC9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HECTD1,0.5965144463947841,0.0,0.6475181835038322,0.0,0.0,0.0,0.5977931533540998,0.5714285714285714
HECW2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HELZ,0.7142857142857143,0.0,0.0,0.8067681874547686,0.7641781568527222,0.0,0.0,0.0
HERC1,0.14285714285714285,0.40492830106190275,0.1568480900355748,0.3675256797245571,0.3099231549671718,0.17040729522705078,0.2641199231147766,0.0
HERC4,0.1632437024797712,0.0,0.14549057824271067,0.31241648537772043,0.201255202293396,0.1971355336053031,0.17887948240552629,0.14285714285714285
HES4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HEYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HIF1A,0.0,0.0,0.0,0.0,0.8163824762616839,0.0,0.7142857142857143,0.751270021711077
ENSG00000258667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF3A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIPK2,0.5714285714285714,0.6417678850037711,0.0,0.0,0.0,0.0,0.6811521649360657,0.6928099734442574
HIPK3,0.2060544490814209,0.35284583057676044,0.37263353381838116,0.0,0.16439981971468245,0.16464753661836898,0.14285714285714285,0.2019603337560381
HIVEP2,0.2085983923503331,0.0,0.23120938028608048,0.1873450449534825,0.14285714285714285,0.1764373779296875,0.24616694450378418,0.4000000272478376
HLA-A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HLA-B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HMBOX1,0.6126249347414289,0.0,0.5714285714285714,0.0,0.6464484844888959,0.0,0.5817911624908447,0.0
HNRNPA2B1,0.0,0.08317902258464269,0.06731349229812622,0.1007485134260995,0.08754950761795044,0.046005819525037496,0.08707216807774135,0.09497182709830147
HNRNPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
HNRNPC,0.15240639448165894,0.0,0.21984103747776576,0.3563580172402518,0.18134214196886336,0.14285714285714285,0.23432104928152903,0.2646785463605608
HNRNPDL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HNRNPH1,0.0,0.0,0.5714285714285714,0.5982897366796222,0.5726798261914935,0.0,0.5800125598907471,0.0
HNRNPR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HNRNPU,0.14285714285714285,0.0,0.21720585652760097,0.22616855587278092,0.1773842658315386,0.17559213297707693,0.25801085574286325,0.3193946140153067
HOMER1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP1BP3,0.0,0.0,0.8734590751784188,0.0,0.0,0.0,0.8571428571428571,0.0
HRAT17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSDL2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA12A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
HSPB7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPG2,0.0,0.7142857142857143,0.727208503655025,0.0,0.0,0.7564081379345485,0.0,0.0
ICA1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI16,0.0,0.0,0.6118660484041486,0.6531695212636676,0.6112282191004071,0.5714285714285714,0.0,0.0
IFRD1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1R,0.7749794466154916,0.0,0.7171635627746582,0.0,0.0,0.7142857142857143,0.0,0.0
IGF2R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IGFBP4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,0.0,0.6124871373176575,0.0,0.0,0.5714285714285714,0.6157508577619281,0.6537042089870998
IKZF1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IKZF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IL1R1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IL1RAP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IL1RAPL1,0.7547934310776847,0.0,0.0,0.0,0.0,0.8133761201586042,0.7142857142857143,0.0
IL1RAPL2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
IL6ST,0.0,0.0,0.8921654054096767,0.0,0.0,0.8571428571428571,0.0,0.0
IMMP2L,0.11299670594079154,0.10035098450524467,0.23036882707050868,0.0,0.041888373238699775,0.1611569949558803,0.36275460038866314,0.2670827422823225
INPP4A,0.0,0.0,0.0,0.8942261423383441,0.8571428571428571,0.0,0.0,0.0
INPP4B,0.6254378386906215,0.0,0.0,0.6109893151691982,0.0,0.0,0.6694939817701068,0.5714285714285714
INPP5A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP5D,0.0,0.0,0.0,0.9022425498281207,0.8571428571428571,0.0,0.0,0.0
INPP5F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
INSR,0.869170503956931,0.0,0.0,0.0,0.0,0.0,0.7172490017754691,0.7142857142857143
INTS6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IQCJ-SCHIP1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQGAP1,0.0,0.5102853434426444,0.42857142857142855,0.5253935371126447,0.6407795122691563,0.4474233559199742,0.0,0.0
IQGAP2,0.0,0.0,0.0,0.7528808968407767,0.7142857142857143,0.72425377368927,0.0,0.0
IRAK3,0.0,0.8571428571428571,0.0,0.0,0.8937241860798427,0.0,0.0,0.0
ITCH,0.14285714285714285,0.0,0.20767333677836827,0.33046500171933857,0.22247383424213954,0.17462193965911865,0.1748899051121303,0.19373185294015066
ITFG1,0.8571428571428571,0.0,0.0,0.0,0.9109603932925633,0.0,0.0,0.0
ITGA1,0.0,0.8406938910484314,0.0,0.0,0.0,0.7418742775917053,0.7142857142857143,0.0
ITGA4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ITGA6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGA9,0.8273517574582782,0.7142857142857143,0.0,0.0,0.7475517307009015,0.0,0.0,0.0
ITGAL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ITGAV,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB1,0.0,0.7147269589560372,0.0,0.0,0.0,0.0,0.8019835948944092,0.7142857142857143
ITGB8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ITK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ITM2B,0.0,0.0,0.9271599224635533,0.0,0.8571428571428571,0.0,0.0,0.0
ITPR1,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.8136859110423497,0.7913029023579189
ITPR2,0.42857142857142855,0.5812832627977643,0.4538605809211731,0.5019684604236058,0.697206471647535,0.0,0.0,0.0
ITSN1,0.0,0.0,0.0,0.0,0.9257336258888245,0.8571428571428571,0.0,0.0
ITSN2,0.42857142857142855,0.45791304111480713,0.4348066874912807,0.5405658228056771,0.5912069593157087,0.0,0.0,0.0
JAK1,0.0,0.0,0.7142857142857143,0.8662909269332886,0.0,0.0,0.7435346501214164,0.0
JAK2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
JARID2,0.0,0.0,0.0,0.8571428571428571,0.8870190211704799,0.0,0.0,0.0
JAZF1,0.8432309712682452,0.0,0.0,0.7416854756219047,0.7142857142857143,0.0,0.0,0.0
JMJD1C,0.0,0.25863988058907644,0.11163309642246791,0.02087013210569109,0.057457523686545234,0.09368263823645455,0.13874584436416626,0.05941901888166155
JPX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KALRN,0.5714285714285714,0.6844179034233093,0.0,0.0,0.0,0.0,0.6321122476032802,0.6409219077655247
KANK1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KANSL1,0.14285714285714285,0.0,0.1834226165499006,0.4449403626578195,0.24395587614604405,0.15705440725599015,0.19813859462738037,0.15852547543389456
KANSL1L,0.8571428571428571,0.0,0.0,0.0,0.0,0.889604491846902,0.0,0.0
KAT2B,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KAT6A,0.0,0.2695163232939584,0.054590088980538506,0.33314441783087595,0.08390686341694423,0.04933534349714007,0.09549834898539952,0.03553961856024606
KAT6B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KCNAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KCND3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNMA1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KCNMB4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KCNQ1,0.8571428571428571,0.0,0.0,0.0,0.9323865004948207,0.0,0.0,0.0
KCNT2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KCTD1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KDM2A,0.42857142857142855,0.0,0.46839628900800434,0.5621496864727565,0.6160641653197152,0.0,0.4375982369695391,0.0
KDM4C,0.7142857142857143,0.0,0.0,0.7964715446744647,0.7543440120560783,0.0,0.0,0.0
KDM5A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM6A,0.2982113446508135,0.0,0.38910592453820364,0.526884845324925,0.2857142857142857,0.0,0.31021896430424284,0.29834938049316406
KHDRBS3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KIAA0232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GARRE1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ECPAS,0.5714285714285714,0.600435631615775,0.6248938867024013,0.0,0.0,0.0,0.5783814021519252,0.0
BLTP1,0.0,0.0,0.0,0.8395404475075858,0.7142857142857143,0.0,0.7258832284382412,0.0
KIAA1217,0.7142857142857143,0.8549416576113019,0.0,0.0,0.0,0.8110055753162929,0.0,0.0
RESF1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KIAA1671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KIDINS220,0.89668927022389,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
KIF13A,0.4640642319406782,0.7476965699877057,0.45637089014053345,0.0,0.42857142857142855,0.4814794063568115,0.0,0.0
KIF16B,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KIF1B,0.715570296560015,0.0,0.0,0.0,0.7142857142857143,0.750144498688834,0.0,0.0
KIF21A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIRREL3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KLF12,0.8571428571428571,0.0,0.0,0.9474941662379673,0.0,0.0,0.0,0.0
KLF7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF9,0.0,0.0,0.7142857142857143,0.0,0.0,0.7462603960718427,0.0,0.7925900306020465
KLHL23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KLHL24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KLHL7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2A,0.0,0.0,0.8571428571428571,0.9108202883175441,0.0,0.0,0.0,0.0
KMT2C,0.0,0.06803740773882185,0.04622037921633039,0.14533819471086776,0.14719277620315552,0.056434767586844306,0.0707317761012486,0.026419239384787425
KMT2E,0.0,0.11442167418343681,0.05608177185058594,0.2361247113772801,0.2149890661239624,0.04057493380137852,0.098890449319567,0.08894323451178414
KTN1,0.6658221568380084,0.5714285714285714,0.5733704226357597,0.0,0.0,0.0,0.6161311524254935,0.0
KYNU,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LAMA2,0.7898055825914655,0.0,0.8070021101406643,0.0,0.0,0.7142857142857143,0.0,0.0
LAMA4,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.866192638874054,0.0
LAMB1,0.0,0.0,0.8974721261433193,0.0,0.0,0.0,0.8571428571428571,0.0
LAMC1,0.0,0.0,0.9000305533409119,0.0,0.0,0.8571428571428571,0.0,0.0
LARGE1,0.780803748539516,0.5714285714285714,0.0,0.0,0.0,0.6564601404326302,0.5997697966439384,0.0
LARP4,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8624027626855033
LARP4B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LCLAT1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCOR,0.8571428571428571,0.0,0.0,0.0,0.8730056626456124,0.0,0.0,0.0
LCP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LCP2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LDB2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LDB3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDLRAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LDLRAD4,0.7142857142857143,0.7214965224266052,0.0,0.0,0.7856217197009495,0.0,0.0,0.0
LGI4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LGMN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LGR4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LHFPL2,0.0,0.0,0.8571428571428571,0.0,0.0,0.8965552364076886,0.0,0.0
LHFPL6,0.42857142857142855,0.4569597840309143,0.46873236554009573,0.0,0.0,0.0,0.6593891126768929,0.4930766820907593
LIMCH1,0.7808930703571865,0.8091960379055568,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
LIMS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN7A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LINC-PINT,0.17085527522223337,0.0,0.06915230410439628,0.2331898638180324,0.049650183745792935,0.001451620033809117,0.05897066422871181,0.16113823652267456
LINC00486,0.0,0.007766664028167725,0.023084214755467007,0.031923958233424594,0.0018008010728018625,0.008724331855773926,0.014506476266043527,0.005692447934831891
MUC20-OT1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LMO7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMOD2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LONP2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR1,0.0,0.0,0.8571428571428571,0.0,0.0,0.9060161539486477,0.0,0.0
LPAR6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LPL,0.8731547679219928,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
LPP,0.09518379824502128,0.0,0.004394616399492536,0.02350592613220215,0.05814164876937866,0.03218163762773786,0.20570606844765799,0.27553707361221313
LRBA,0.5963845338140216,0.0,0.0,0.800042382308415,0.5714285714285714,0.6023217013904026,0.0,0.0
LRCH1,0.0,0.9283827798707145,0.0,0.0,0.8571428571428571,0.0,0.0,0.0
LRCH3,0.5714285714285714,0.0,0.6359245436532157,0.0,0.0,0.7881210361208234,0.5815886769975934,0.0
LRMDA,0.5714285714285714,0.7282319664955139,0.0,0.0,0.7577856353351048,0.6580917239189148,0.0,0.0
LRP1,0.0,0.0,0.9086057714053563,0.0,0.8571428571428571,0.0,0.0,0.0
LRRC2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,0.4952735560280936,0.0,0.42857142857142855,0.0,0.5301533596856254,0.0,0.45974619899477276,0.4421979444367545
LRRFIP2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBP1,0.861099260193961,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
LTBP4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LUC7L3,0.024030472551073347,0.0,0.1013196451323373,0.13648041657039098,0.018050057547433034,0.08941328525543213,0.20769069024494716,0.12004733085632324
LYN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LYST,0.0,0.0,0.0,0.7963211706706456,0.7142857142857143,0.7562738486698696,0.0,0.0
LYVE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MACF1,0.15637691531862533,0.37822914123535156,0.14285714285714285,0.2618855663708278,0.2244316509791783,0.0,0.1473287514277867,0.20974249499184744
MACROD2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MAGI1,0.786141744681767,0.8306425213813782,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
MAGI2,0.8863089765821185,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
MAML2,0.0,0.0,0.5254812410899571,0.42857142857142855,0.45044292722429546,0.0,0.517159640789032,0.4521738120487758
MAML3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MAN1A1,0.0,0.0,0.8571428571428571,0.0,0.8901314820562091,0.0,0.0,0.0
MAN2A1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MANBA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MAP1B,0.0,0.0,0.0,0.0,0.0,0.7378766962460109,0.8221526997429984,0.7142857142857143
MAP2K1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MAP3K1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MAP3K20,0.6484331148011344,0.0,0.5714285714285714,0.0,0.0,0.0,0.6146723287446159,0.5982177087238857
MAP3K5,0.7142857142857143,0.0,0.7718514800071716,0.8061824696404594,0.0,0.0,0.0,0.0
MAP4,0.3521480049405779,0.19155635152544295,0.15470046656472342,0.004613927432468959,0.0,0.35589338200432913,0.1487998706953866,0.04091504641941616
MAP4K3,0.6080217276300702,0.42857142857142855,0.5206477727208819,0.0,0.0,0.4837239810398647,0.4554619448525565,0.0
MAP4K4,0.2857142857142857,0.3874197517122541,0.32887587377003263,0.0,0.0,0.3435747367995126,0.6455380831445966,0.5020732709339687
MAP4K5,0.0,0.0,0.8571428571428571,0.0,0.0,0.9189994164875576,0.0,0.0
MAPK1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MAPKAPK2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPRE2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCHF1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MARCHF3,0.8571428571428571,0.0,0.9070016912051609,0.0,0.0,0.0,0.0,0.0
MARCHF6,0.6833270788192749,0.0,0.6551173755100795,0.0,0.0,0.0,0.7081817303385053,0.5714285714285714
MARCHF7,0.574173493044717,0.0,0.5714285714285714,0.0,0.5875678828784398,0.0,0.5930501392909459,0.0
MARK3,0.17104438373020717,0.0,0.10053375789097377,0.04684948921203613,0.03283930676324027,0.006076514720916748,0.03582085881914411,0.02778057541166033
MAST2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
