,Cardiomyocyte,Endothelial,Fibroblast,Lymphoid,Myeloid,Neuronal,Pericyte,Smooth Muscle
GPHN,2.0130339,2.0050864,1.7493685,0.0,0.0,1.3518345,2.7393713,2.1915588
GPI,0.8133335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPM6B,0.0,0.0,0.0,0.0,0.0,2.2192123,0.0,0.0
GPR155,0.0,0.0,0.0,0.0,0.0,1.6839751,0.0,0.0
GPRIN3,0.0,0.0,0.0,1.5678949,0.0,0.0,0.0,0.0
GPX3,0.0,0.0,1.6559753,0.0,0.0,0.0,0.0,0.0
GRAMD1B,1.2245666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRB10,0.0,2.4022245,1.2005073,0.0,0.0,0.8265902,0.0,0.0
GRB2,0.0,0.0,0.0,0.0,1.9115684,0.0,0.0,0.0
GRIK2,0.0,0.0,0.0,0.0,0.0,1.7810075,0.0,0.0
GRK3,0.0,0.0,0.0,0.0,1.6269453,0.0,0.0,0.0
GRK5,0.0,0.0,1.900962,0.0,0.0,0.0,2.8520339,1.4132144
GSAP,0.0,0.0,0.0,0.0,1.2035997,0.0,0.0,0.0
GSE1,0.0,1.1575027,0.0,0.0,0.0,0.0,0.0,0.0
GSK3B,0.95276314,1.7245307,1.0084695,1.2817155,1.3452891,1.3084714,1.0551771,0.0
GSN,0.0,0.0,2.4565082,0.0,0.0,1.0880581,0.0,0.0
GTDC1,0.0,0.0,0.0,0.0,0.9325384,1.7520556,0.0,0.0
GTF2IRD1,1.3509328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCY1A2,0.0,0.0,0.0,0.0,0.0,0.0,2.5155172,0.0
GUCY1A1,0.0,0.0,0.0,0.0,0.0,0.0,1.3472345,0.0
GUCY1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.99179333,0.0
GULP1,0.0,0.0,0.0,0.0,0.0,1.8856682,0.0,0.0
H3-3B,0.0,0.0,0.82424736,0.0,0.0,0.0,0.0,0.0
HACD1,0.7449119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADHA,1.1362123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HADHB,1.665819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAND2-AS1,1.2311378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCK,0.0,0.0,0.0,0.0,0.7527014,0.0,0.0,0.0
HCLS1,0.0,0.0,0.0,0.0,1.2128183,0.0,0.0,0.0
HDAC4,0.8473741,0.0,0.0,1.271877,0.7271229,1.1312463,0.0,0.0
HDAC9,1.3038589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HECTD1,0.8916961,0.0,1.0225054,0.0,0.0,0.0,0.89609253,0.73511326
HECW2,0.0,0.9994864,0.0,0.0,0.0,0.0,0.0,0.0
HELZ,0.888692,0.0,0.0,1.6666353,1.3656367,0.0,0.0,0.0
HERC1,0.97431374,1.9618495,1.0800946,1.8458316,1.651532,1.1368229,1.4834929,0.0
HERC4,1.2606761,0.0,1.1816142,1.5864818,1.3656912,1.3571668,1.3108907,1.1598322
HES4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4139962
HEYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86802447
HIF1A,0.0,0.0,0.0,0.0,1.8510101,0.0,1.012692,1.3664533
ENSG00000258667,0.96466327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF3A,0.92572355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIPK2,1.1615583,2.288222,0.0,0.0,0.0,0.0,2.8002944,2.9065652
HIPK3,1.3239002,1.7092627,1.7631744,0.0,1.1917351,1.1928537,1.012023,1.3133206
HIVEP2,1.5321978,0.0,1.6039143,1.4474133,1.0592837,1.3847963,1.6431804,2.064473
HLA-A,0.0,0.0,0.0,0.7109226,0.0,0.0,0.0,0.0
HLA-B,0.0,0.0,0.0,1.2246714,0.0,0.0,0.0,0.0
HMBOX1,0.92733634,0.0,0.7637589,0.0,1.0160527,0.0,0.8234936,0.0
HNRNPA2B1,0.8039115,1.3612517,1.301469,1.3955188,1.3732382,1.1857815,1.3721931,1.3866113
HNRNPA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7457556
HNRNPC,1.0134186,0.0,1.2559866,1.5539174,1.1320292,0.9456768,1.2938783,1.3601758
HNRNPDL,0.0,0.0,0.86291134,0.0,0.0,0.0,0.0,0.0
HNRNPH1,0.0,0.0,0.917342,0.99315524,0.9254478,0.0,0.9499347,0.0
HNRNPR,0.0,0.0,0.81631494,0.0,0.0,0.0,0.0,0.0
HNRNPU,0.92692107,0.0,1.3471818,1.3719184,1.2110374,1.2024583,1.4448323,1.5751417
HOMER1,1.1286929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP1BP3,0.0,0.0,1.0486305,0.0,0.0,0.0,0.9288627,0.0
HRAT17,0.97119284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSDL2,1.1187783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA12A,0.0,0.0,0.0,0.0,0.0,1.4636931,0.0,0.0
HSPB7,1.1640143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPG2,0.0,1.0438977,1.14772,0.0,0.0,1.2852985,0.0,0.0
ICA1,1.2019699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI16,0.0,0.0,1.5333602,1.7159656,1.5293832,1.1033008,0.0,0.0
IFRD1,0.79289085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1R,2.0914445,0.0,1.6639228,0.0,0.0,1.6304032,0.0,0.0
IGF2R,0.0,0.0,0.0,0.0,0.0,0.0,1.1078298,0.0
IGFBP4,0.0,0.0,1.1399956,0.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,0.0,2.2469714,0.0,0.0,1.6011695,2.2773514,2.5269446
IKZF1,0.0,0.0,0.0,2.4183717,0.0,0.0,0.0,0.0
IKZF3,0.0,0.0,0.0,1.2164009,0.0,0.0,0.0,0.0
IL1R1,0.0,0.0,0.0,0.0,0.0,0.0,1.1015544,0.0
IL1RAP,0.0,0.0,0.0,0.0,0.0,1.8096906,0.0,0.0
IL1RAPL1,2.30994,0.0,0.0,0.0,0.0,3.0350482,1.6549473,0.0
IL1RAPL2,0.0,0.0,0.0,0.0,0.0,1.3067006,0.0,0.0
IL6ST,0.0,0.0,1.6189182,0.0,0.0,1.2220277,0.0,0.0
IMMP2L,1.9693725,1.8934963,2.515282,1.0174041,1.439489,2.20055,3.0729086,2.6717844
INPP4A,0.0,0.0,0.0,1.6094382,1.1916554,0.0,0.0,0.0
INPP4B,1.7827542,0.0,0.0,1.6781114,0.0,0.0,2.0203936,1.2134001
INPP5A,0.69810885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP5D,0.0,0.0,0.0,1.8230588,1.2475231,0.0,0.0,0.0
INPP5F,0.0,0.0,0.0,0.0,0.0,1.3228385,0.0,0.0
INSR,1.818124,0.0,0.0,0.0,0.0,0.0,0.8412499,0.82379985
INTS6,0.0,0.0,0.7318505,0.0,0.0,0.0,0.0,0.0
IQCJ-SCHIP1,1.5945656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQGAP1,0.0,1.2940705,0.8586962,1.3530037,1.7876049,0.98923975,0.0,0.0
IQGAP2,0.0,0.0,0.0,2.8072443,2.340261,2.5158048,0.0,0.0
IRAK3,0.0,1.2317395,0.0,0.0,1.6557181,0.0,0.0,0.0
ITCH,0.758471,0.0,1.0532889,1.2517014,1.0778517,0.97534174,0.976372,1.0250797
ITFG1,0.89574933,0.0,0.0,0.0,1.4371604,0.0,0.0,0.0
ITGA1,0.0,2.0359645,0.0,0.0,0.0,1.2565256,1.0138655,0.0
ITGA4,0.0,0.0,0.0,2.1602292,0.0,0.0,0.0,0.0
ITGA6,0.0,1.8148357,0.0,0.0,0.0,0.0,0.0,0.0
ITGA9,1.7743692,0.9309089,0.0,0.0,1.2134832,0.0,0.0,0.0
ITGAL,0.0,0.0,0.0,0.8168311,0.0,0.0,0.0,0.0
ITGAV,1.0222205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB1,0.0,1.0321203,0.0,0.0,0.0,0.0,1.4869279,1.0289325
ITGB8,0.0,0.0,0.0,0.0,0.0,2.8229823,0.0,0.0
ITK,0.0,0.0,0.0,1.876205,0.0,0.0,0.0,0.0
ITM2B,0.0,0.0,1.4778526,0.0,0.7535283,0.0,0.0,0.0
ITPR1,0.0,0.0,0.7287284,0.0,0.0,0.0,1.7711236,1.5811685
ITPR2,0.8847898,1.6978688,1.0751102,1.3187139,2.3478906,0.0,0.0,0.0
ITSN1,0.0,0.0,0.0,0.0,2.0504894,1.0659769,0.0,0.0
ITSN2,0.92169464,1.0506214,0.96375966,1.3249204,1.4890511,0.0,0.0,0.0
JAK1,0.0,0.0,0.8409864,2.0283787,0.0,0.0,1.057502,0.0
JAK2,0.0,0.0,0.0,0.0,1.135674,0.0,0.0,0.0
JARID2,0.0,0.0,0.0,1.6318908,2.0634203,0.0,0.0,0.0
JAZF1,1.6424798,0.0,0.0,0.99680793,0.80562186,0.0,0.0,0.0
JMJD1C,1.6384163,2.977829,2.4700675,1.9187245,2.2262778,2.3986228,2.5632894,2.2381072
JPX,0.7322984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KALRN,1.1317444,2.3299096,0.0,0.0,0.0,0.0,1.9675179,2.047682
KANK1,2.0109482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KANSL1,1.1632196,0.0,1.3819416,2.0806618,1.527545,1.2915777,1.4213424,1.2986135
KANSL1L,0.7008349,0.0,0.0,0.0,0.0,0.90691435,0.0,0.0
KAT2B,0.0,0.0,0.0,1.8893131,0.0,0.0,0.0,0.0
KAT6A,0.8093709,1.6186209,1.156307,1.7730618,1.2258407,1.140285,1.2488039,1.0774047
KAT6B,0.8966507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAZN,0.0,0.0,2.9167616,0.0,0.0,0.0,0.0,0.0
KCNAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2343236
KCND3,0.71581876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNMA1,0.0,0.0,0.0,0.0,1.9388719,0.0,0.0,0.0
KCNMB4,0.0,0.0,0.0,0.0,0.0,2.0110416,0.0,0.0
KCNQ1,0.34682378,0.0,0.0,0.0,0.7327864,0.0,0.0,0.0
KCNT2,0.0,0.0,1.5912619,0.0,0.0,0.0,0.0,0.0
KCTD1,0.0,0.0,0.0,0.0,0.0,1.1223644,0.0,0.0
KDM2A,0.94298875,0.0,1.1326704,1.4926506,1.7022572,0.0,1.006593,0.0
KDM4C,0.9400792,0.0,0.0,1.5768137,1.306406,0.0,0.0,0.0
KDM5A,0.6965395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM6A,0.7756436,0.0,0.93347394,1.2053169,0.70779073,0.0,0.79883194,0.77603567
KHDRBS3,0.0,0.0,0.0,0.0,0.0,1.8121871,0.0,0.0
KIAA0232,1.1295781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GARRE1,0.0,1.6062455,0.0,0.0,0.0,0.0,0.0,0.0
ECPAS,0.92078435,1.051045,1.1195768,0.0,0.0,0.0,0.96789145,0.0
BLTP1,0.0,0.0,0.0,1.5864818,0.8532853,0.0,0.9286778,0.0
KIAA1217,0.7470975,3.0139322,0.0,0.0,0.0,2.3132746,0.0,0.0
RESF1,0.0,0.0,0.0,1.4878621,0.0,0.0,0.0,0.0
KIAA1671,0.0,0.9623079,0.0,0.0,0.0,0.0,0.0,0.0
KIDINS220,1.315311,0.0,0.0,0.0,0.0,0.9512001,0.0,0.0
KIF13A,0.89902043,1.9332716,0.8722035,0.0,0.702476,0.9406976,0.0,0.0
KIF16B,0.0,0.0,0.0,0.0,0.0,0.0,1.277406,0.0
KIF1B,1.1679301,0.0,0.0,0.0,1.157428,1.3295445,0.0,0.0
KIF21A,1.4350846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIRREL3,0.0,0.0,0.0,0.0,0.0,3.0910234,0.0,0.0
KLF12,0.8043208,0.0,0.0,2.1883848,0.0,0.0,0.0,0.0
KLF7,0.0,1.6368728,0.0,0.0,0.0,0.0,0.0,0.0
KLF9,0.0,0.0,1.1097348,0.0,0.0,1.429744,0.0,1.7491091
KLHL23,0.0,0.0,0.0,0.0,0.0,0.0,0.71646917,0.0
KLHL24,1.6350417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL29,0.0,0.0,0.0,0.0,0.0,1.8686359,0.0,0.0
KLHL7,0.9685494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KMT2A,0.0,0.0,0.7411839,1.1873038,0.0,0.0,0.0,0.0
KMT2C,1.3278098,1.8539561,1.7637751,2.0568504,2.0613234,1.8121871,1.861718,1.6290839
KMT2E,0.9900363,1.6958667,1.4761573,2.015727,1.9614556,1.3827797,1.6530668,1.6189861
KTN1,1.3999674,1.021026,1.035096,0.0,0.0,0.0,1.2187446,0.0
KYNU,0.0,0.0,0.0,0.0,1.8092635,0.0,0.0,0.0
LAMA2,3.9861212,0.0,4.3412933,0.0,0.0,1.8789018,0.0,0.0
LAMA4,0.0,0.0,0.0,0.0,0.0,1.2862453,1.3732378,0.0
LAMB1,0.0,0.0,1.8855101,0.0,0.0,0.0,1.3532214,0.0
LAMC1,0.0,0.0,2.311401,0.0,0.0,1.6174862,0.0,0.0
LARGE1,2.9080262,1.1597519,0.0,0.0,0.0,1.8554716,1.4467757,0.0
LARP4,0.7691246,0.0,0.0,0.0,0.0,0.0,0.0,0.7985258
LARP4B,0.0,0.0,0.0,0.0,1.1861374,0.0,0.0,0.0
LCLAT1,1.0461093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCOR,0.88966286,0.0,0.0,0.0,1.0007902,0.0,0.0,0.0
LCP1,0.0,0.0,0.0,0.90104234,0.0,0.0,0.0,0.0
LCP2,0.0,0.0,0.0,0.0,1.2811508,0.0,0.0,0.0
LDB2,0.0,3.3959894,0.0,0.0,0.0,0.0,0.0,0.0
LDB3,2.5303066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDLRAD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4541543
LDLRAD4,1.714704,1.8058558,0.0,0.0,2.3460264,0.0,0.0,0.0
LGI4,0.0,0.0,0.0,0.0,0.0,1.422894,0.0,0.0
LGMN,0.0,0.0,0.0,0.0,1.4022734,0.0,0.0,0.0
LGR4,0.0,0.0,1.4979753,0.0,0.0,0.0,0.0,0.0
LHFPL2,0.0,0.0,0.73350585,0.0,0.0,1.012971,0.0,0.0
LHFPL6,1.4471692,1.8060683,1.8926568,0.0,0.0,0.0,3.0051506,2.0192146
LIMCH1,2.2858875,2.6249654,1.2200891,0.0,0.0,0.0,0.0,0.0
LIMS1,1.2565256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN7A,0.0,0.0,0.0,0.0,0.0,0.0,1.1483811,0.0
LINC-PINT,2.6253366,1.7442684,2.219578,2.8387523,2.1219678,1.7621745,2.175479,2.5886838
LINC00486,3.4808075,3.591856,3.6650069,3.698473,3.5252454,3.597969,3.6276984,3.574238
MUC20-OT1,0.77155566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01278,0.71619326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000234663,0.0,0.0,0.0,1.213234,0.0,0.0,0.0,0.0
LMO7,1.3716989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMOD2,0.7040993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LONP2,0.7021164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR1,0.0,0.0,1.5867109,0.0,0.0,2.4118292,0.0,0.0
LPAR6,0.0,0.0,0.0,0.0,1.1150796,0.0,0.0,0.0
LPL,0.8966507,0.0,0.0,0.0,0.0,0.0,0.79615104,0.0
LPP,2.7212243,2.1605968,2.2291713,2.3916466,2.5675995,2.4439921,3.1829052,3.4897056
LRBA,1.1558595,0.0,0.0,2.3523486,0.9539404,1.1827903,0.0,0.0
LRCH1,0.0,1.6797901,0.0,0.0,0.84211326,0.0,0.0,0.0
LRCH3,0.75865215,0.0,1.0173476,0.0,0.0,1.7481267,0.81673926,0.0
LRMDA,0.7737827,3.0374289,0.0,0.0,3.4080393,1.967121,0.0,0.0
LRP1,0.0,0.0,1.7149374,0.0,1.0971477,0.0,0.0,0.0
LRRC2,1.4153523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRFIP1,1.7166677,0.0,1.3228891,0.0,1.8441072,0.0,1.5631971,1.462379
LRRFIP2,1.6521568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBP1,1.9783659,0.0,1.9235754,0.0,0.0,0.0,0.0,0.0
LTBP4,0.0,0.0,1.1413717,0.0,0.0,0.0,0.0,0.0
LUC7L3,1.1058307,0.9445228,1.3524188,1.4268516,1.0811231,1.3190124,1.5550926,1.3950409
LYN,0.0,0.0,0.0,0.0,1.1422796,0.0,0.0,0.0
LYST,0.0,0.0,0.0,1.5393736,0.90832984,1.2864349,0.0,0.0
LYVE1,0.0,0.0,0.0,0.0,1.6588963,0.0,0.0,0.0
MACF1,1.6744404,2.497272,1.5698442,2.1036453,1.9791181,0.0,1.6205702,1.9214985
MACROD2,0.87873673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAF,0.0,0.0,0.0,0.0,1.0946326,0.0,0.0,0.0
MAGI1,2.2654624,2.8607407,0.0,0.0,0.0,0.0,0.0,1.1259525
MAGI2,1.8127947,0.0,1.4426894,0.0,0.0,0.0,0.0,0.0
MAML2,0.0,0.0,2.7588859,1.9151051,2.2613132,0.0,2.7113373,2.276246
MAML3,0.0,0.0,0.0,0.0,1.7075971,0.0,0.0,0.0
MAN1A1,0.0,0.0,1.8028872,0.0,2.344214,0.0,0.0,0.0
MAN2A1,0.0,0.0,1.0241039,0.0,0.0,0.0,0.0,0.0
MANBA,0.0,0.0,0.0,0.0,1.2939265,0.0,0.0,0.0
MAP1B,0.0,0.0,0.0,0.0,0.0,1.3469712,1.9852567,1.1245365
MAP2K1,0.0,0.0,0.0,0.0,1.1675875,0.0,0.0,0.0
MAP3K1,0.0,0.0,0.0,0.0,0.9984026,0.0,0.0,0.0
MAP3K20,1.8227425,0.0,1.2653141,0.0,0.0,0.0,1.6630415,1.5573556
MAP3K5,0.8129145,0.0,1.3615754,1.6027519,0.0,0.0,0.0,0.0
MAP4,2.470231,1.8742176,1.7507763,1.085,1.0499573,2.484595,1.7263325,1.245894
MAP4K3,1.6402984,0.8740307,1.3413129,0.0,0.0,1.2086834,1.0767022,0.0
MAP4K4,0.73378724,1.269439,1.0514686,0.0,0.0,1.1192989,2.3590446,1.6793463
MAP4K5,0.0,0.0,0.934787,0.0,0.0,1.6486424,0.0,0.0
MAPK1,0.0,0.0,0.0,1.1927826,0.0,0.0,0.0,0.0
MAPKAPK2,1.0392108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPRE2,0.7742864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARCHF1,0.0,0.0,0.0,0.0,1.9534912,0.0,0.0,0.0
MARCHF3,1.3176591,0.0,2.0240908,0.0,0.0,0.0,0.0,0.0
MARCHF6,0.98036075,0.0,0.84346867,0.0,0.0,0.0,1.0638597,0.34934646
MARCHF7,0.7831497,0.0,0.76810193,0.0,0.82206213,0.0,0.8331366,0.0
MARK3,1.4598327,1.0716889,1.345394,1.2562578,1.2289956,1.1192989,1.235837,1.2134833
MAST2,0.85779583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAST4,2.636222,2.0322583,0.0,0.0,0.0,0.0,0.9499347,1.6264634
MATN2,0.0,0.0,0.0,0.0,0.0,0.7737197,0.0,0.0
MBD5,1.591911,1.419438,1.5506874,1.7975471,1.3860321,1.5900435,1.7322123,1.4348438
MBNL1,2.2335923,2.2701192,2.7144082,3.3648322,2.4380894,2.2847805,2.6205559,2.572106
MBNL2,1.4321657,0.0,0.76369774,0.0,1.1184661,0.0,0.0,1.2210997
MBOAT2,0.0,0.0,0.0,0.0,0.0,1.0246187,0.0,0.0
MBP,0.0,0.0,0.0,1.6575272,0.86465764,0.0,0.0,0.0
MBTPS1,0.8905088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.953406
MCC,0.0,1.0847408,0.0,0.0,0.0,0.0,1.3965819,0.0
MCF2L,0.0,1.9441978,0.0,0.0,0.0,0.0,0.0,0.0
MCL1,0.0,0.0,0.0,0.0,0.8667311,0.0,0.0,0.0
MCTP1,0.0,1.7733872,0.0,0.0,2.0023108,0.0,0.0,0.0
MCTP2,0.0,0.0,0.0,1.2859786,0.0,0.0,0.0,0.0
ME1,0.0,0.0,0.0,0.0,1.2722988,0.0,0.0,0.0
MECOM,0.0,2.9672737,1.6618875,0.0,0.0,0.0,0.0,0.0
MECP2,0.0,0.0,0.0,1.1088998,0.0,0.0,0.0,0.0
MED13,0.9569415,0.0,1.1574652,0.0,0.998132,0.0,1.0648549,1.0442562
MED13L,1.2075722,2.3621593,2.1324923,1.9390849,2.2842522,2.132383,1.7687329,2.053465
MEF2A,1.6391685,3.0176468,1.1786854,0.0,2.11782,1.3140162,1.6853907,0.0
MEF2C,0.0,2.1125383,0.0,0.0,2.272946,0.0,1.7169018,0.0
MEG3,0.0,0.0,1.0541408,0.0,0.0,0.0,0.0,0.0
MEIS1,1.1659114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEIS2,2.301107,0.0,1.7304273,0.0,0.0,0.0,0.71896076,1.1062222
MERTK,0.0,0.0,0.0,0.0,2.1467674,0.0,0.0,0.0
METTL15,0.7441573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFGE8,0.0,0.0,0.0,0.0,0.0,0.0,1.2952255,1.4469833
MFSD1,0.0,0.0,0.0,0.0,1.070995,0.0,0.0,0.0
MGAT4A,0.0,0.0,0.0,0.0,1.1113391,0.0,0.0,0.0
MGAT5,2.0425258,0.94428265,1.4363658,1.7070432,1.8265922,0.0,1.5525928,0.0
OGA,0.92324674,0.0,0.0,1.5555347,0.0,1.0239323,0.0,0.0
MGLL,0.0,1.6635613,0.0,0.0,0.0,0.0,0.0,0.0
MGP,0.0,0.0,2.09517,0.0,0.0,0.0,0.0,0.0
MGST1,0.0,0.0,1.734482,0.0,0.0,0.0,0.0,0.0
MGST3,0.70492685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICAL3,1.4817605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR100HG,0.0,0.0,1.2210574,0.0,0.0,1.8974601,0.0,0.0
ENSG00000229989,0.0,0.0,0.0,0.0,0.8132638,0.0,0.0,0.0
MIR3936HG,0.79445064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR4435-2HG,0.0,0.0,0.0,0.0,0.0,0.0,1.6938705,0.0
MIR99AHG,0.90467525,0.0,1.7160906,0.0,0.0,1.772035,0.0,0.0
MITF,1.6673138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRTFA,0.72643286,1.589267,1.6400471,0.0,1.5132332,1.6011695,1.7246255,1.6836185
MKLN1,1.6365812,1.7454545,1.9062666,1.3775489,1.9192454,1.9342583,2.5295572,2.2839885
MKNK1,0.0,0.0,0.0,0.0,1.2779663,0.0,0.0,0.0
MLIP,3.3524354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT10,1.2549548,0.0,0.0,0.0,1.179816,0.0,0.0,0.0
MLLT3,0.0,0.0,0.0,0.83401215,0.0,0.0,0.0,0.0
MMP2,0.0,0.0,0.73339355,0.0,0.0,0.0,0.0,0.0
MOB3B,0.0,0.0,0.0,0.0,1.2120717,0.0,0.0,0.0
MON2,0.8021091,0.0,1.4135252,0.86185956,1.073777,1.140285,1.3227375,1.2772665
MPC1,0.78125083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPDZ,0.9758051,1.2015632,0.8688549,0.0,0.0,0.0,0.0,0.0
MPP3,1.2533436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP7,0.0,0.0,0.0,1.002715,0.0,0.0,0.0,0.0
MPRIP,0.0,0.0,0.0,0.0,0.0,0.0,1.5794075,1.5928466
MPZL1,0.0,0.0,0.898934,0.0,0.0,0.0,0.0,0.0
MRC1,0.0,0.0,0.0,0.0,2.491325,0.0,0.0,0.0
MRC2,0.0,0.0,0.808128,0.0,0.0,0.0,0.0,0.0
MS4A4A,0.0,0.0,0.0,0.0,1.1575028,0.0,0.0,0.0
MS4A4E,0.0,0.0,0.0,0.0,1.3481834,0.0,0.0,0.0
MS4A6A,0.0,0.0,0.0,0.0,1.7893677,0.0,0.0,0.0
MSC-AS1,0.0,0.0,1.3876083,0.0,0.0,0.0,1.9452248,1.4320471
MSI2,1.9627259,0.0,1.0405111,1.8855199,0.0,0.0,1.7168081,2.3442135
MSN,0.0,1.3756642,0.0,0.98063815,0.0,0.0,0.0,0.0
MSR1,0.0,0.0,0.0,0.0,2.119384,0.0,0.0,0.0
MSRB3,1.6126055,0.0,0.86062354,0.0,0.0,0.0,0.0,1.6037054
MT-ATP6,0.0,0.0,1.9040754,1.9418076,1.1963851,1.3778788,1.2730377,1.0505116
MT-CO1,0.0,0.0,1.6069626,2.2210422,1.5906914,1.216985,1.2255006,1.2384853
MT-CO2,0.0,0.0,2.0548434,1.9921292,1.6120837,1.4244494,1.5037081,1.3997948
MT-CO3,0.0,1.3032726,2.3392015,2.2197623,1.8234932,1.6962303,1.5520792,1.5094504
MT-CYB,0.0,0.0,1.9494758,1.9283743,1.2144812,1.440226,1.1211094,0.0
MT-ND1,0.0,0.0,1.0302627,0.0,0.0,0.0,0.0,0.0
MT-ND2,0.0,0.0,1.2413194,0.0,0.0,0.0,0.0,0.0
MT-ND3,0.0,0.0,1.9058197,1.2294326,1.1146693,1.3747808,1.2005073,0.0
MT-ND4,0.0,0.0,1.7443496,1.650851,1.1247461,1.2538354,1.067477,0.0
ENSG00000211459,0.0,1.6843325,2.0289042,2.3737054,1.7582884,1.8099042,1.4996402,1.5026886
ENSG00000210082,1.2564358,2.7933145,3.4918644,3.8849876,3.0034041,3.001737,2.8069391,2.8973134
MT2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2733383
MTR,1.3137178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTSS1,0.0,0.0,0.0,0.0,1.9534912,0.0,0.0,0.0
MTUS1,1.5745325,0.0,0.0,0.0,0.0,0.0,1.3224856,1.0847406
MTUS2,1.4268103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MVB12B,0.0,0.0,0.0,0.0,1.173338,0.0,0.0,0.0
MYBL1,0.0,0.0,0.0,1.6456808,0.0,0.0,0.0,0.0
MYBPC3,2.34322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYCBP2,0.0,1.1234139,1.9184766,1.8670163,1.3707124,0.0,0.96860003,0.0
MYH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3292382
MYH7,1.4793342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH7B,1.2062995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH9,0.7212888,1.9745634,0.0,1.6285897,0.0,0.0,1.3768812,1.355135
MYL3,0.7247279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLK3,0.7458428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO18B,2.294113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO1B,0.0,0.0,1.438446,0.0,0.0,0.0,2.6825356,1.4161198
