index,B-lymphocytes,NK cells,T-lymphocytes,cilliated epithelial,endothelial,epithelial 1,epithelial 2,fibroblast 1,fibroblast 2,fibroblast 3,mast cells,mesothelial,mural cells,myeloid 1,myeloid 2,myeloid 3,pDC,plasma B-lymphocyte
NDUFV3,0.0,0.0,0.0,0.7201532,0.0,0.0,0.48717788,0.0,0.38691527,0.0,0.0,0.38797414,0.0,0.47120437,0.5182946,0.4675969,0.0,0.19252318
NEAT1,1.0414077,2.1906784,1.7489564,1.9873028,2.3801956,1.8841474,1.6506697,2.1269474,3.0741785,2.519168,2.2230718,2.3116357,1.5803895,3.6919205,2.6025872,3.1032348,1.187851,1.8562276
NECAP2,0.0,0.0,0.0,0.18366225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471012,0.4157994,0.49393293,0.0,0.0
NECTIN2,0.0,0.0,0.0,0.0,0.7750798,0.0,0.4657352,0.0,0.45132363,0.0,0.0,0.43178502,0.0,0.0,0.0,0.0,0.0,0.0
NEDD4L,0.0,0.0,0.0,0.3238721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD8,0.8656695,1.0544217,0.9940352,1.2478212,1.0213693,0.0,1.1315546,1.0142341,1.0331738,0.8841362,0.95108855,1.0099727,1.1047224,0.94921196,1.0628536,1.0124968,1.2152935,0.36065865
NEDD9,0.0,0.0,0.0,0.31644654,0.0,0.0,0.47809225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEIL1,0.0,0.0,0.0,0.45966446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK1,0.0,0.0,0.0,0.5957482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK10,0.0,0.0,0.0,0.5524888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK11,0.0,0.0,0.0,0.7609011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK4,0.0,0.0,0.0,0.31939355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK5,0.0,0.0,0.0,0.87637544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK7,0.0,0.0,0.0,0.19347212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49996394,0.0
NELFCD,0.0,0.0,0.0,0.35590273,0.0,0.0,0.31722727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NELFE,0.0,0.0,0.0,0.8082024,0.0,0.0,0.4292334,0.0,0.32548654,0.0,0.0,0.29652092,0.0,0.0,0.0,0.0,0.0,0.0
NEMF,0.0,0.0,0.0,0.4547141,0.0,0.0,0.45445395,0.0,0.4295645,0.0,0.0,0.34200686,0.0,0.5046582,0.49218494,0.43511873,0.6297047,0.0
NENF,0.0,0.0,0.0,0.24670406,0.0,0.0,0.547205,0.8682249,0.8038367,0.9940926,0.0,0.81166023,0.94921196,0.0,0.47533733,0.5748419,0.45571843,0.360551
NEO1,0.0,0.0,0.0,0.0,0.0,0.0,0.20816624,0.0,0.0,0.0,0.0,0.26237416,0.0,0.0,0.0,0.0,0.0,0.0
NET1,0.0,0.0,0.0,0.3893401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEU1,0.0,0.0,0.0,0.0,0.0,0.0,0.20779869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30429575,0.0,0.14068691
NEXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.108643,0.0,0.0,0.0,0.0,0.0
NF1,0.0,0.0,0.0,0.3336848,0.0,0.0,0.34191194,0.0,0.0,0.0,0.0,0.34118608,0.0,0.0,0.0,0.0,0.0,0.0
NFAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5815212,0.0,0.0,0.0,0.0
NFAT5,0.0,0.0,0.0,0.3082388,0.62681973,0.0,0.41913462,0.0,0.34228557,0.0,0.0,0.18900286,0.0,0.0,0.0,0.0,0.0,0.0
NFATC2IP,0.0,0.0,0.0,0.2131784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26749614,0.0,0.6901333,0.0
NFATC3,0.0,0.0,0.0,0.3305133,0.0,0.0,0.28982353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFE2L1,0.0,0.0,0.0,0.5013087,0.4970547,0.0,0.32190713,0.0,0.57819855,0.0,0.0,0.43695074,0.0,0.0,0.0,0.0,0.0,0.0
NFE2L2,0.0,0.0,0.0,1.0983878,0.66585666,0.0,0.71382874,0.75763637,0.7119493,1.0710962,0.0,0.85740614,0.0,0.666943,0.6504282,0.8141006,0.50726455,0.0
NFIA,0.0,0.0,0.0,0.72789735,0.72740406,0.0,0.5049511,0.355608,0.0,1.0241805,0.0,0.8034898,0.65667266,0.0,0.0,0.0,0.0,0.0
NFIB,0.0,0.0,0.0,0.92071474,1.3203723,0.0,0.76045376,0.0,0.0,1.3361076,0.0,0.9917809,0.78067076,0.0,0.0,0.0,0.0,0.0
NFIC,0.0,0.0,0.0,0.7591647,0.7528298,0.0,0.95311296,0.99458134,0.90315247,1.2998635,0.0,1.0321546,0.76178914,0.0,0.37568867,0.67775667,0.0,0.0
NFIL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFIX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87046677,0.0,0.45143467,0.0,0.0,0.0,0.0,0.0,0.0
NFKB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38076174,0.0,0.5070956,0.0
NFKBIA,0.8327278,0.0,0.5267651,0.27271876,1.3449241,0.0,0.67857593,0.7299611,0.9642358,1.0458777,1.2520745,1.0559915,0.9926584,0.9679636,0.81218255,0.8106178,0.5389136,0.28896633
NFKBIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35632163,0.0,0.0,0.0,0.0,0.0,0.0
NFU1,0.0,0.0,0.0,0.41114885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NFX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47210294,0.0
NFYB,0.0,0.0,0.0,0.280385,0.0,0.0,0.1924754,0.0,0.0,0.0,0.0,0.35752207,0.0,0.0,0.0,0.0,0.0,0.0
NGDN,0.0,0.0,0.0,0.1571625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGLY1,0.0,0.0,0.0,0.17697383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324914,0.160416
NHLRC2,0.0,0.0,0.0,0.12770641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHLRC3,0.0,0.0,0.0,0.22142619,0.0,0.0,0.33304775,0.0,0.23767276,0.0,0.0,0.29051414,0.0,0.0,0.3445447,0.3835979,0.47364104,0.0
NHLRC4,0.0,0.0,0.0,0.43904006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHP2,0.0,0.0,0.0,0.5066948,0.5697324,0.0,0.6943281,0.5015004,0.54556507,0.0,0.0,0.52737445,0.0,0.0,0.47178686,0.2422168,0.70816034,0.0
NID1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7224623,1.8394935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIFK,0.0,0.0,0.0,0.31507516,0.0,0.0,0.36304826,0.0,0.43759614,0.0,0.0,0.41020942,0.0,0.0,0.32240635,0.0,0.44946635,0.0
NIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760284,0.46875712,0.42632622,0.89592,0.0
NINJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41431978,0.27361223,0.70420545,0.0,0.0
NIP7,0.0,0.0,0.0,0.22787148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228391,0.0
NIPBL,0.0,0.0,0.0,0.61442894,0.33996856,0.0,0.5297494,0.30771407,0.4528721,0.0,0.0,0.3649722,0.0,0.88297594,0.6348645,0.65423924,0.7287695,0.0
NIPSNAP2,0.0,0.0,0.0,0.8266356,0.0,0.0,0.50101924,0.0,0.0,0.0,0.0,0.40789106,0.0,0.0,0.3632483,0.42330274,0.0,0.0
NIPSNAP3A,0.0,0.0,0.0,0.34637308,0.0,0.0,0.207109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIT1,0.0,0.0,0.0,0.22011788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIT2,0.0,0.0,0.0,0.54521686,0.0,0.0,0.38470262,0.0,0.0,0.0,0.0,0.30740756,0.0,0.0,0.0,0.0,0.0,0.0
NKAP,0.0,0.0,0.0,0.328944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKAPD1,0.0,0.0,0.0,0.29784155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKG7,0.0,3.755356,1.3723125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKTR,0.7777349,0.96943074,0.9521345,0.5300422,1.0458777,0.0,0.64307976,0.6122556,0.71509385,0.679202,0.0,0.52893484,0.0,0.7202497,0.5109257,0.5174129,0.7584437,0.23741002
NLGN4X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44439518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52609646,0.0,0.0,0.0,0.0
NME1,0.0,0.0,0.0,0.3321147,0.0,0.0,0.49407306,0.0,0.46292025,0.0,0.0,0.40089184,0.0,0.0,0.31146207,0.0,0.0,0.27727032
NME3,0.0,0.0,0.0,0.49640408,0.7136959,0.0,0.67651457,0.67384225,0.51471376,0.64312565,0.0,0.723164,0.82163036,0.0,0.43479943,0.3304528,0.5247946,0.17079248
NME4,0.0,0.0,0.0,0.0,0.0,0.0,0.257961,0.4713741,0.5037955,0.0,0.0,0.3244703,0.0,0.0,0.0,0.0,0.4280936,0.13302842
NME5,0.0,0.0,0.0,1.3888719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME6,0.0,0.0,0.0,0.1921732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME7,0.0,0.0,0.0,0.7248215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NME9,0.0,0.0,0.0,0.25482756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMI,0.0,0.0,0.0,0.41458845,0.0,0.0,0.25426453,0.0,0.0,0.0,0.0,0.0,0.0,0.52051216,0.42283547,0.30452588,0.0,0.0
NMRAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.20652474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMRK1,0.0,0.0,0.0,0.31922114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMT1,0.0,0.0,0.0,0.4012063,0.0,0.0,0.43690223,0.0,0.0,0.0,0.0,0.46742994,0.0,0.0,0.42618784,0.3232231,0.6938982,0.0
NNMT,0.0,0.0,0.0,0.0,1.1117871,0.0,0.0,0.0,0.3621934,1.142654,0.0,1.3932265,0.0,0.0,0.0,0.0,0.0,0.0
NOA1,0.0,0.0,0.0,0.41030112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOB1,0.0,0.0,0.0,0.0,0.0,0.0,0.23717505,0.0,0.0,0.0,0.0,0.28461635,0.0,0.0,0.0,0.0,0.0,0.0
NOC2L,0.0,0.0,0.0,0.11787543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOC3L,0.0,0.0,0.0,0.15505466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315667,0.0,0.0,0.0,0.0,0.0,0.0
NOL11,0.0,0.0,0.0,0.16578162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOL7,0.0,0.0,0.0,0.8401563,0.72633916,0.0,0.6857287,0.5417668,0.58047944,0.38706157,0.0,0.6285649,0.7560913,0.42437753,0.6026933,0.50056636,0.63190854,0.29348788
NOL8,0.0,0.0,0.0,0.17021479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21321747,0.0,0.0,0.0
NONO,0.0,0.0,0.0,0.47690946,0.47789264,0.0,0.5876756,0.63558,0.536691,0.0,0.0,0.5921735,0.0,0.5691968,0.52998036,0.4783671,0.54520565,0.0
NOP10,0.0,0.8626311,0.73811275,1.1188165,0.9204259,0.0,0.9246832,0.5363225,0.75960946,0.0,0.0,0.61743945,0.35198882,0.9348331,0.9421939,1.0147543,0.98866606,0.27919698
NOP53,1.8252733,1.0515568,1.4661448,0.91133714,1.5930934,0.0,1.325213,1.4200978,1.2075027,1.1135504,1.1617528,1.4827673,1.4808762,1.1053013,0.97457635,0.8641891,1.193171,0.4758011
NOP56,0.0,0.0,0.0,0.5023413,0.0,0.0,0.35905161,0.0,0.3703189,0.0,0.0,0.33323982,0.0,0.0,0.31375328,0.20951729,0.56551194,0.0
NOP58,0.0,0.0,0.0,0.2865971,0.0,0.0,0.37203646,0.0,0.2106758,0.0,0.0,0.24982302,0.0,0.0,0.0,0.0,0.475683,0.0
NORAD,0.0,0.0,0.0,0.7147671,0.7107475,0.0,0.8400761,0.77010596,0.8541261,0.7755538,0.0,0.7077124,0.6370834,0.6582091,0.43418288,0.5705556,0.47931883,0.13942552
NOSIP,0.0,0.0,0.0,0.41321397,0.0,0.0,0.482045,0.0,0.0,0.0,0.0,0.24786852,0.0,0.0,0.0,0.0,0.0,0.0
NOSTRIN,0.0,0.0,0.0,0.0,1.4223969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOTCH2,0.0,0.0,0.0,0.0,0.0,0.0,0.21859802,0.0,0.0,0.2350086,0.0,0.0,0.0,0.79062647,0.3140194,0.33162618,0.47364104,0.0
NOTCH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6514516,0.0,0.0,0.0,0.0,0.0
NOTCH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144185,0.0
NOVA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43962827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5775608,0.0
NPC2,0.0,0.0,0.0,0.74460095,0.9258157,0.0,0.95992553,1.2327603,1.2115526,1.5947014,1.2277691,1.4219918,0.0,1.6011053,2.3965611,2.7178607,2.2496939,0.57791203
NPDC1,0.0,0.0,0.0,0.0,1.8682177,0.0,0.95804965,0.0,0.0,0.5327685,0.0,0.6506943,0.0,0.0,0.0,0.0,0.0,0.0
NPEPPS,0.0,0.0,0.0,0.45466793,0.0,0.0,0.42655376,0.0,0.45660335,0.36372072,0.0,0.41286936,0.0,0.49941754,0.34260285,0.3799614,0.0,0.0
NPHP1,0.0,0.0,0.0,1.0042713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579508,0.0,0.0
NPLOC4,0.0,0.0,0.0,0.18112049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPM1,2.015061,1.4185698,1.8286145,1.7571013,1.9496489,2.2005656,2.2567036,2.4420981,1.9832915,1.3559338,1.7045728,2.4577851,2.0929043,1.1693245,1.8053087,1.5684172,1.9474918,0.8596947
NPTN,0.0,0.0,0.0,0.696669,0.0,0.0,0.5511155,0.0,0.4532861,0.5263698,0.0,0.45875058,0.55175054,0.43303674,0.3627771,0.46770823,0.0,0.0
NQO1,0.0,0.0,0.0,0.74762625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NQO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33237725,0.28377977,0.0,0.0
NR1H2,0.0,0.0,0.0,0.37155324,0.0,0.0,0.2620851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR2F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4493783,0.4262669,1.4982692,0.0,0.5715431,0.0,0.0,0.0,0.0,0.0,0.0
NR2F2,0.0,0.0,0.0,0.55943215,0.90156555,0.0,0.4878273,1.9725807,2.0864837,0.8742452,0.0,0.37564275,2.0482414,0.0,0.0,0.0,0.0,0.0
NR2F2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4246324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR2F6,0.0,0.0,0.0,0.61455995,0.0,0.0,0.7409955,0.0,0.0,0.0,0.0,0.18786174,0.0,0.0,0.0,0.0,0.0,0.0
NR3C1,0.0,0.0,0.0,0.0,0.38057312,0.0,0.0,0.0,0.0,0.60391957,0.0,0.27141798,0.6641849,0.54044855,0.4328735,0.43126822,0.6854668,0.0
NR4A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2041478,0.0,0.0,0.34013122,0.0,0.0,0.0,0.0,0.0,0.0
NRAV,0.0,0.0,0.0,0.537509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRBF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21934094,0.0,0.0,0.0
NRBP1,0.0,0.0,0.0,0.27320212,0.0,0.0,0.24815343,0.0,0.34208283,0.0,0.0,0.2433276,0.0,0.0,0.27104515,0.18374367,0.0,0.0
NRDC,0.0,0.0,0.0,0.5460572,0.0,0.0,0.38353407,0.2656119,0.46763265,0.0,0.0,0.43017787,0.0,0.52280915,0.4940197,0.45804018,0.82916236,0.28356844
NRIP1,0.0,0.0,0.0,0.15494947,0.0,0.0,0.417233,0.0,0.3389524,0.0,0.0,0.0,0.0,0.0,0.38203987,0.46742994,0.0,0.0
NRN1,0.0,0.0,0.0,0.0,1.0335906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP1,0.0,0.0,0.0,0.0,1.1518247,0.0,0.0,0.0,0.4278744,0.0,0.0,0.0,0.0,0.0,0.0,0.86258864,0.57481766,0.0
NRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28444165,0.0,0.0,0.0,0.43090415,0.0,0.0
NRXN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29911596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRXN3,0.0,0.0,0.0,0.26933765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSA2,1.0986135,0.0,0.9462053,0.6425587,0.8981321,0.0,1.013919,1.1615103,1.0348427,0.60858977,0.8270232,1.2352269,1.0538343,0.91799814,0.9528681,0.7958303,0.9922004,0.2679386
NSD1,0.0,0.0,0.0,0.25027317,0.0,0.0,0.43943894,0.0,0.4246324,0.0,0.0,0.32933474,0.0,0.55794454,0.4789427,0.40047333,0.5365646,0.0
NSD3,0.71521133,0.0,0.0,0.8452382,0.25772455,0.0,0.6874976,0.5088189,0.4833434,0.43572766,0.0,0.5167976,0.0,0.5699827,0.42326373,0.39563856,0.559283,0.1579848
NSFL1C,0.0,0.0,0.0,0.43870413,0.0,0.0,0.31126308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSL1,0.0,0.0,0.0,0.25940746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30404592,0.25871977,0.0,0.0
NSMCE1,0.0,0.0,0.0,0.42888317,0.0,0.0,0.2932636,0.0,0.0,0.0,0.0,0.2692589,0.0,0.0,0.0,0.0,0.4610576,0.0
NSMCE3,0.0,0.0,0.0,0.35672432,0.0,0.0,0.17286624,0.0,0.0,0.0,0.0,0.1960907,0.0,0.0,0.0,0.0,0.0,0.0
NSRP1,0.0,0.0,0.0,0.5847577,0.60724205,0.0,0.4673465,0.31411532,0.4246324,0.0,0.0,0.50299114,0.0,0.0,0.3544613,0.26111883,0.0,0.0
NSUN5,0.0,0.0,0.0,0.27113354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5C,0.0,0.0,0.0,0.54972124,0.0,0.0,0.469562,0.0,0.3385985,0.0,0.0,0.45601302,0.0,0.0,0.3970885,0.20025373,0.49482173,0.0
NT5C3A,0.0,0.0,0.0,0.3508924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5DC1,0.0,0.0,0.0,0.46399385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5DC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4610112,0.0,0.0,0.0,0.0,0.0
NT5E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35882136,0.0,0.0
NTHL1,0.0,0.0,0.0,0.24495548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTN4,0.0,0.0,0.0,0.40605617,0.0,0.0,0.19954902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTPCR,0.0,0.0,0.0,0.3106892,0.0,0.0,0.33259246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTRK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0006319,0.0,0.0,0.0,0.0,0.0
NUAK1,0.0,0.0,0.0,0.0,0.73866296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUB1,0.0,0.0,0.0,0.44903973,0.0,0.0,0.36212948,0.0,0.18818854,0.0,0.0,0.3674868,0.0,0.0,0.42812023,0.3722316,0.55856144,0.0
NUBP1,0.0,0.0,0.0,0.26417106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27873668,0.0,0.0,0.0
NUBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.16026883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCB1,0.0,0.0,0.0,0.0,0.8274113,0.0,0.41768777,0.48887014,0.559903,0.78676593,0.0,0.48242617,0.0,0.47814223,0.4551982,0.6546673,0.60231245,0.0
NUCB2,0.0,0.7953121,0.0,0.7366308,0.65253276,0.0,0.5020515,0.5345812,0.5886931,0.94910794,0.0,0.6335497,0.0,0.0,0.0,0.0,1.3058591,0.8629638
NUCKS1,0.84773374,1.0179696,0.96080565,1.0758314,1.1763415,0.0,1.1892682,1.4326265,1.3962221,1.3953648,0.7167273,1.3791435,1.4876623,0.5489212,0.9697575,1.0282435,1.017365,0.19375429
NUDC,0.0,0.0,0.0,2.0594168,0.67343825,0.0,0.80292857,0.6603824,0.68442136,0.5651954,0.0,0.6458672,0.82478,0.0,0.50241035,0.4495765,0.58584046,0.15013093
NUDCD2,0.0,0.0,0.0,0.5747267,0.0,0.0,0.4047697,0.0,0.0,0.0,0.0,0.47478282,0.0,0.0,0.0,0.0,0.0,0.0
NUDT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41759294,0.24960132,0.74025726,0.0
NUDT14,0.0,0.0,0.0,0.7314471,0.0,0.0,0.33392993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT15,0.0,0.0,0.0,0.15365346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT16,0.0,0.0,0.0,0.20268539,0.0,0.0,0.18017522,0.0,0.0,0.0,0.0,0.0,0.0,0.61811495,0.4388404,0.33799177,0.0,0.0
NUDT2,0.0,0.0,0.0,0.36974427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT21,0.0,0.0,0.0,0.29327822,0.0,0.0,0.3015214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT22,0.0,0.0,0.0,0.0,0.0,0.0,0.29971611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22138393,0.0,0.60581934,0.2606449
NUDT3,0.0,0.0,0.0,0.40440178,0.0,0.0,0.28034666,0.0,0.0,0.0,0.0,0.0,0.0,0.5502489,0.5221807,0.447581,0.0,0.0
NUDT4,0.0,0.0,0.0,0.34071445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858378,0.0,0.0,0.0,0.0,0.0
NUDT5,0.0,0.0,0.0,0.6324457,0.0,0.0,0.33592808,0.0,0.0,0.0,0.0,0.40050817,0.0,0.0,0.0,0.0,0.5828288,0.0
