index,B-lymphocytes,NK cells,T-lymphocytes,cilliated epithelial,endothelial,epithelial 1,epithelial 2,fibroblast 1,fibroblast 2,fibroblast 3,mast cells,mesothelial,mural cells,myeloid 1,myeloid 2,myeloid 3,pDC,plasma B-lymphocyte
CLEC14A,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC2B,0.0,0.7544869359801797,0.6833762947250815,0.0,0.6696808232980616,0.0,0.0,0.5617828088648179,0.5798953456037185,0.5294117647058824,0.0,0.0,0.0,0.5478328887154075,0.559012093964745,0.592849479002111,0.0,0.0
CLEC2D,0.9411764705882353,0.0,0.9551282980862785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9627728497280794,0.9411764705882353,0.0,0.0,0.0
CLEC4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CLEC4E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CLEC7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9235208244884715,0.8871340155601501,0.8823529411764706,0.0,0.0
CLGN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLHC1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIC1,0.14800272268407486,0.3204720476094414,0.22559029915753534,0.13116894048802993,0.11915176055010628,0.017642610213335824,0.09167636492673088,0.04665782171137193,0.08337559068904203,0.05331301338532392,0.41008810085408826,0.05883907570558436,0.1092097654062159,0.23711185244952931,0.26369743487414193,0.18685036897659302,0.16449221793343038,0.0
CLIC3,0.0,0.9250987487680772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9630294547361486,0.0
CLIC4,0.0,0.0,0.0,0.0,0.8689103932941661,0.0,0.0,0.786586253082051,0.8970646472538218,0.0,0.0,0.8147487465073081,0.0,0.0,0.0,0.0,0.0,0.7647058823529411
CLINT1,0.0,0.0,0.0,0.6881052290692049,0.0,0.0,0.6503252877908594,0.0,0.533297153080211,0.0,0.0,0.5369390775175655,0.0,0.5820417719728807,0.5539028819869546,0.5294117647058824,0.6438498532070833,0.5348388166988597
CLIP1,0.0,0.0,0.0,0.7804579559494468,0.0,0.0,0.6720085073919857,0.0,0.6470588235294118,0.0,0.0,0.6826656145208022,0.0,0.7347388232455534,0.6776203758576337,0.691723974312053,0.0,0.0
CLK1,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8311231486937579,0.0,0.0,0.8589278669918284,0.0,0.0,0.0,0.0,0.9084923056995168,0.0
CLMN,0.0,0.0,0.0,0.9828062828849343,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9759285414920134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLN5,0.0,0.0,0.0,0.8796658586053288,0.0,0.0,0.8369755464441636,0.0,0.8235294117647058,0.0,0.0,0.8411977957276737,0.0,0.0,0.0,0.0,0.0,0.0
CLN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.890163894961862,0.9648404892753152,0.0
CLNS1A,0.0,0.0,0.0,0.5770982854506549,0.0,0.0,0.5994129952262429,0.5486924402854022,0.5294117647058824,0.0,0.0,0.614869005539838,0.0,0.5541878412751591,0.633695455158458,0.530729171107797,0.5656834490158978,0.0
CLOCK,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPP,0.0,0.0,0.0,0.8331799998002893,0.0,0.0,0.8254502380595488,0.0,0.8236769542974585,0.0,0.0,0.8103701998205746,0.0,0.0,0.0,0.0,0.0,0.7647058823529411
CLPTM1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPTM1L,0.0,0.0,0.0,0.7552043620277854,0.0,0.0,0.748375159852645,0.0,0.0,0.0,0.0,0.7107978112557355,0.0,0.0,0.7058823529411765,0.0,0.7826972288243911,0.8619270955815035
CLPX,0.0,0.0,0.0,0.9514564275741577,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLSTN1,0.0,0.0,0.0,0.7667751838179195,0.0,0.0,0.7058823529411765,0.7380031487521004,0.8393996007302228,0.7261389809496263,0.0,0.7396690600058612,0.0,0.0,0.0,0.0,0.0,0.0
CLTA,0.0,0.26989488391315236,0.0,0.5204536529148326,0.3596431227291332,0.0,0.41122984886169434,0.36459582693436565,0.33958863510805015,0.3006782566799837,0.0,0.3476404968430014,0.3520726245992324,0.32604092710158405,0.35540852476568785,0.41477429165559654,0.31604786480174346,0.23529411764705882
CLTB,0.0,0.0,0.0,0.474329972968382,0.47058823529411764,0.0,0.5088986158370972,0.5312435416614308,0.5689093996496761,0.0,0.0,0.7055289885577034,0.0,0.4708723916726954,0.5769890897414264,0.4720611256711623,0.5076314631630393,0.0
CLTC,0.0,0.0,0.0,0.5237847952281728,0.422916054725647,0.0,0.4732058433925404,0.40807632488362927,0.4850572908625883,0.385464163387523,0.0,0.41757205654593077,0.0,0.566104696077459,0.5048404160667869,0.6657808037365184,0.5271142019945032,0.35294117647058826
CLU,0.0,0.0,0.0,0.6765817684285781,0.7501015172285193,0.0,0.7051518033532536,0.0,0.0,0.7119446361766142,0.7245257321526023,0.7331870513803819,0.6470588235294118,0.0,0.0,0.0,0.0,0.0
CLUAP1,0.0,0.0,0.0,0.9601928767035989,0.0,0.0,0.8421837336876813,0.0,0.8235294117647058,0.0,0.0,0.8353734647526461,0.0,0.0,0.0,0.0,0.0,0.0
CMAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMBL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMC1,0.0,0.9516358971595764,0.0,0.8829506179865669,0.0,0.0,0.8411706545773674,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
CMC2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMIP,0.0,0.0,0.0,0.7739229693132288,0.8127273145843955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128011962946724,0.7726650974329781,0.7647058823529411,0.0,0.0
CMKLR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CMPK1,0.0,0.0,0.0,0.5399976372718811,0.5109320353059208,0.0,0.655830022166757,0.0,0.5038671002668493,0.0,0.0,0.5207351866890403,0.0,0.5015438689905054,0.5591908202451819,0.5724641119732576,0.6491783962530249,0.47058823529411764
CMTM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.9112705833771649,0.9176323028171763,0.0
CMTM4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMTM6,0.0,0.0,0.0,0.6306625008583069,0.0,0.0,0.68158538201276,0.0,0.5550077101763558,0.0,0.5914580927175634,0.5294117647058824,0.0,0.6809279778424431,0.6501483496497659,0.642358148799223,0.5792463351698482,0.0
CMTM7,0.0,0.0,0.0,0.0,0.0,0.0,0.9064359244178323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8880378358504352,0.8823529411764706,0.0,0.0
CMTM8,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.9561172934139476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNBP,0.13745251473258524,0.0907072530073278,0.1578019471729503,0.10686193844851326,0.17692171826082118,0.0,0.1421512435464298,0.18149935497957118,0.12688856966355266,0.09954020556281595,0.26648224802578196,0.10128199703553144,0.24639710959266214,0.2590154970393461,0.13443664242239559,0.1412903491188498,0.11542113738901474,0.058823529411764705
CNDP2,0.0,0.0,0.0,0.8286380276960486,0.0,0.0,0.8769348333863651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7519572131774005,0.7646981723168317,0.7736556775429669,0.7058823529411765
CNIH1,0.0,0.0,0.0,0.7844423266018138,0.0,0.0,0.7068566329338971,0.0,0.7426699715502122,0.0,0.0,0.8140613682129804,0.0,0.0,0.7196157434407402,0.7058823529411765,0.0,0.0
CNIH4,0.0,0.0,0.0,0.7827363645329195,0.0,0.0,0.8001283547457527,0.7647058823529411,0.7793948825667886,0.0,0.0,0.7837303876876831,0.0,0.0,0.0,0.0,0.0,0.0
CNKSR3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CNN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462453449473661,0.0,0.0,0.8235294117647058,0.0,0.8618610606474035,0.8835277311942157,0.0,0.0,0.0
CNN3,0.0,0.0,0.0,0.0,0.7768921150880701,0.0,0.6470588235294118,0.6929928940885207,0.6718798770624048,0.7232994332033045,0.0,0.6705023506108452,0.7365579044117647,0.0,0.0,0.0,0.0,0.0
CNOT1,0.0,0.0,0.0,0.7880632666980519,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783134719904732,0.7791549738715676,0.8121222923783695,0.0
CNOT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNOT11,0.0,0.0,0.0,0.9633829453412224,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNOT2,0.0,0.0,0.0,0.6302432347746456,0.0,0.0,0.635572868234971,0.0,0.5882352941176471,0.0,0.0,0.6003217416651109,0.0,0.6453210991971633,0.6264094710350037,0.595280251082252,0.6984130915473489,0.0
CNOT4,0.0,0.0,0.0,0.7803723812103271,0.0,0.0,0.7647058823529411,0.0,0.7980333777034984,0.0,0.0,0.8226148626383614,0.0,0.0,0.0,0.0,0.8591813374968136,0.0
CNOT6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNOT6L,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.9433806784012738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNOT7,0.0,0.0,0.0,0.7764134687535903,0.0,0.0,0.7757399853538064,0.0,0.0,0.0,0.0,0.7325740281273337,0.0,0.0,0.7359353864894194,0.7058823529411765,0.7896831912152907,0.0
CNOT9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CNPY2,0.0,0.0,0.0,0.4492090835290797,0.4654920171288883,0.0,0.6104216750930337,0.475906417650335,0.4192275510114782,0.45372080101686363,0.0,0.46274637825348797,0.3600813395836774,0.0,0.3603023430880378,0.35294117647058826,0.377212314044728,0.4384145841879003
CNPY3,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.7089315722970402,0.0,0.0,0.0,0.0,0.0,0.0,0.8214909434318542,0.7835449120577644,0.7804011807722204,0.8571678961024565,0.0
CNST,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTN3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTRL,0.0,0.0,0.0,0.8620297207551844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799189080210293,0.773958683013916,0.7647058823529411,0.8177144772866193,0.0
COA1,0.0,0.0,0.0,0.9589526162428015,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA3,0.0,0.0,0.0,0.920652803252725,0.0,0.0,0.882365321411806,0.0,0.8288934125619776,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
COA4,0.0,0.0,0.0,0.7147629646693959,0.0,0.0,0.7544932470602148,0.0,0.6782546078457552,0.0,0.0,0.6778521993580986,0.0,0.0,0.6738130976172054,0.6470588235294118,0.6953069462495691,0.0
COA5,0.0,0.0,0.0,0.9616784593638252,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA6,0.0,0.0,0.0,0.8684777336962083,0.0,0.0,0.8113581503138823,0.0,0.0,0.0,0.0,0.7831928484580096,0.0,0.0,0.7683783418991986,0.7647058823529411,0.0,0.0
COASY,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBLL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9208227185642018,0.0,0.0,0.0,0.0,0.9574430444661308,0.8823529411764706
COG2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COG7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COIL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL12A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL14A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8524042157565846,0.9416009047452141,0.0,0.0,0.8769805711858413,0.0,0.0,0.0,0.0,0.0
COL15A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL16A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL18A1,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.7214981107150807,0.6876502808402566,0.6643257982590619,0.7621073337162242,0.0,0.689221038537867,0.8046711683273315,0.0,0.0,0.0,0.0,0.0
COL1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8418573106036467,0.8631400115349713,0.868006657151615,0.0,0.7647058823529411,0.7664999786545249,0.0,0.0,0.0,0.0,0.0
COL1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.8228350316776949,0.8400924065533806,0.8988372578340418,0.0,0.7549018649493947,0.7599750266355627,0.0,0.0,0.0,0.0,0.0
COL21A1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL28A1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL3A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8418988164733437,0.8632825297467849,0.8510526769301471,0.0,0.7724399566650391,0.7647058823529411,0.0,0.0,0.0,0.0,0.0
COL4A1,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.8290485739707947,0.9087084707091836,0.0,0.0,0.0,0.8541747506927041,0.0,0.0,0.0,0.0,0.0
COL4A2,0.0,0.0,0.0,0.0,0.7944937523673562,0.0,0.0,0.8338692714186275,0.8923950230374056,0.7647058823529411,0.0,0.0,0.8396213755888098,0.0,0.0,0.0,0.0,0.0
COL4A3BP,0.0,0.0,0.0,0.7507652570219601,0.0,0.0,0.7888317318523631,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.8122375572428984,0.7177031250560985,0.7433569396243376,0.0,0.0
COL5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.9251000811071957,0.9031222673023448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL5A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.9254514119204353,0.8983056019334232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8087504821665147,0.8196749757317936,0.867823204573463,0.0,0.7647058823529411,0.7750664037816665,0.0,0.0,0.0,0.0,0.0
COL6A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801123345599455,0.830689928110908,0.8684951066970825,0.0,0.7647058823529411,0.7805025612606722,0.0,0.0,0.0,0.0,0.0
COL6A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.9017451160094317,0.9089678245432237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL8A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
COLCA1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLEC12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLGALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9660200055907754,0.0,0.0
COMMD1,0.0,0.0,0.0,0.826381083797006,0.0,0.0,0.7817823080455556,0.0,0.7824508828275344,0.0,0.0,0.7933685464017531,0.0,0.0,0.7647058823529411,0.0,0.0,0.0
COMMD2,0.0,0.0,0.0,0.8339874428861281,0.0,0.0,0.8235294117647058,0.0,0.8668907845721525,0.0,0.0,0.839232020518359,0.0,0.0,0.0,0.0,0.0,0.0
COMMD3,0.0,0.0,0.0,0.7478479146957397,0.0,0.0,0.6576665780123543,0.0,0.0,0.0,0.0,0.6575372429455028,0.0,0.0,0.6749852755490471,0.6470588235294118,0.7899908844162437,0.6993214768521926
COMMD4,0.0,0.0,0.0,0.829653238548952,0.0,0.0,0.8431821255122914,0.0,0.8325632214546204,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
COMMD5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMMD6,0.17989271177965052,0.09524891656987808,0.16187530405381145,0.0880388757761787,0.09598427309709437,0.039317804224350876,0.08703212878283333,0.13637798323350794,0.07682108528473798,0.052133388379040885,0.1579845197060529,0.16171706073424397,0.14304479781319113,0.07452258993597592,0.11079420061672435,0.04419498934465296,0.3341440207817975,0.0
COMMD7,0.0,0.0,0.0,0.8395457337884342,0.0,0.0,0.8350391423001009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8405915954533745,0.8235294117647058,0.0,0.0
COMMD8,0.0,0.0,0.0,0.9020293775726768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023111497654634,0.8823529411764706,0.0,0.0
COMMD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505665723015281,0.9411764705882353,0.0,0.0
COMT,0.0,0.0,0.0,0.36322107034571033,0.3582975057994618,0.0,0.35564497288535624,0.37516170740127563,0.4320148299722111,0.41810478182399974,0.0,0.37793782178093405,0.35294117647058826,0.3832783628912533,0.4304407309083378,0.5058889950022978,0.46673591697917266,0.0
COPA,0.0,0.0,0.0,0.5470911579973557,0.0,0.0,0.5479419406722573,0.5068211134742288,0.5774290736983804,0.0,0.0,0.5163330400691313,0.0,0.6472824180827421,0.5381556889590096,0.5796975563554203,0.6235582302598393,0.47058823529411764
COPB1,0.0,0.0,0.0,0.6555540631799137,0.0,0.0,0.5670741586124196,0.5071265872787026,0.5731764470829683,0.5161770091337317,0.0,0.5225121308775509,0.0,0.0,0.5167967747239506,0.527133047580719,0.599276998463799,0.47058823529411764
COPB2,0.0,0.0,0.0,0.6539955945575938,0.0,0.0,0.5909849650719586,0.4619257099488202,0.5492422440472771,0.45331836447996254,0.0,0.4618687349207261,0.0,0.4545481345232795,0.4419849059161018,0.43846211363287535,0.48856961025911216,0.4117647058823529
COPE,0.08458678862627815,0.2445157941649942,0.17173197690178366,0.23108624009525075,0.061682694098528695,0.0,0.27471696629243736,0.11212776688968434,0.1667269748799941,0.0716782247318941,0.058823529411764705,0.07436213773839614,0.07010926218593821,0.23103617219363942,0.27086586461347695,0.2161997311255511,0.37036575639949126,0.11781213914646822
COPG1,0.0,0.0,0.0,0.9525527813855339,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPRS,0.0,0.0,0.0,0.9529290269402897,0.0,0.0,0.8537391739733079,0.0,0.8235294117647058,0.0,0.0,0.8441541159854216,0.0,0.0,0.0,0.0,0.0,0.0
COPS2,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.7852293042575612,0.7833439181832706,0.7669461755191579,0.0,0.0,0.8222045758191276,0.0,0.0,0.0,0.0,0.0,0.0
COPS3,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9517656810143414,0.0,0.0,0.0
COPS4,0.0,0.0,0.0,0.9730757720330182,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS5,0.0,0.0,0.0,0.7096839126418618,0.0,0.0,0.7270573377609253,0.0,0.6511896918801701,0.0,0.0,0.6881999478620642,0.0,0.0,0.6824307827388539,0.6470588235294118,0.7658421537455391,0.0
COPS6,0.0,0.0,0.0,0.5297235390719246,0.4344465311835794,0.0,0.4519106710658354,0.5173734671929303,0.5519049448125503,0.473860667032354,0.0,0.45821717206169577,0.5438245219342849,0.0,0.3993769849047941,0.3862038394984077,0.4167267680168152,0.35294117647058826
COPS7A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS9,0.0,0.2208163948620067,0.23282598046695485,0.29222729276208315,0.18926200095344992,0.0,0.21737300999024334,0.18460672041949103,0.23314199377508724,0.1429344100110671,0.15720886693281286,0.1951188234721913,0.19727251108954935,0.18347404634251313,0.19743893777622895,0.17984194965923533,0.17921383941874786,0.11764705882352941
COPZ1,0.0,0.0,0.0,0.6348891188116634,0.0,0.0,0.6758246667244855,0.5401629244579988,0.5734592395670274,0.0,0.0,0.574743975611294,0.0,0.0,0.5852032408994787,0.5568396378965939,0.6704882663839004,0.5294117647058824
COPZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ4,0.0,0.0,0.0,0.9830413986654842,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COQ9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORO1A,0.6915297367993523,0.739367821637322,0.7161001072210424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7013111675486845,0.6775039364309872,0.6470588235294118,0.6988246861626121,0.0
CORO1B,0.0,0.0,0.0,0.7835474435020896,0.0,0.0,0.8089390993118286,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.8134734525400049,0.8184494937167448,0.0,0.0
CORO1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324700734194588,0.8235294117647058,0.8483949233503902,0.8914806912927067,0.0
COTL1,0.678277520572438,0.7088178255978752,0.67839935947867,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.8268022116492776,0.8076377581147587,0.7389900088310242,0.0,0.0
COX11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX14,0.0,0.0,0.0,0.6199785576147192,0.4484202300800997,0.0,0.5175618178704205,0.383430607178632,0.3924407362937927,0.0,0.0,0.4406977611429551,0.569158277090858,0.443126520689796,0.5018068552017212,0.4578854827319874,0.4835401037160088,0.35294117647058826
COX17,0.0,0.0,0.0,0.7090453891193166,0.4625490973977482,0.0,0.47530117806266337,0.0,0.0,0.0,0.5877134589587941,0.42087970060460705,0.47043763889985923,0.45186102390289307,0.5100658010034,0.4782610675867866,0.5482320119352901,0.4117647058823529
COX19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX20,0.0,0.0,0.0,0.5726715676924762,0.0,0.0,0.6325301352669211,0.5416664866840138,0.5294117647058824,0.0,0.0,0.5624779883553,0.5709964036941528,0.0,0.5885171399397009,0.5737477891585406,0.5671905103851768,0.0
COX4I1,0.13102580168667963,0.0483579810927896,0.08044436749290018,0.06464877549339743,0.05029062313192031,0.06558339385425344,0.1012357613619636,0.04682702527326696,0.0332342175876393,0.023219006903031292,0.0844802225337309,0.10175599070156321,0.07490099177641027,0.15429306731504552,0.11793237573960248,0.060153806910795325,0.14570459898780375,0.0
