index,endothelial,epithelial,lymphocytes,myeloid,stromal
DNTTIP2,0.0,0.2903139,0.0,0.0,0.0
DOCK10,0.0,0.0,0.0,0.30655253,0.0
DOCK11,0.0,0.0,0.0,0.20807773,0.0
DOCK2,0.0,0.0,0.0,0.6948125,0.0
DOCK5,0.0,0.0,0.0,0.31700993,0.0
DOCK8,0.0,0.0,0.916114,0.9111773,0.0
DOCK9,0.65074134,0.0,0.0,0.0,0.0
DOK2,0.0,0.0,0.0,0.59390056,0.0
DPF2,0.0,0.12316403,0.0,0.0,0.0
DPM3,0.3824044,0.6142933,0.0,0.0,0.33869153
DPP7,0.5946801,0.61870724,0.0,0.792962,0.0
DPY30,0.0,0.6121105,0.0,0.0,0.0
DPYD,0.0,0.0,0.0,0.6134182,0.0
DPYSL2,0.92893314,0.0,0.0,0.80219644,0.5359806
DR1,0.0,0.0,0.0,0.32537776,0.0
DRAM2,0.0,0.0,0.0,0.41753605,0.0
DRAP1,0.5566807,0.5340955,0.97858536,0.9017053,0.7563483
DSC2,0.0,0.17036359,0.0,0.0,0.0
DSE,0.0,0.0,0.0,0.5549482,0.0
DSG2,0.0,0.5267803,0.0,0.0,0.0
DSP,0.0,0.8479721,0.0,0.0,0.0
DST,0.0,0.28646377,0.0,0.0,0.97828
DSTN,1.7014241,1.615207,0.0,0.4819181,1.7688882
DTWD1,0.0,0.1392182,0.0,0.0,0.38845664
DUS1L,0.0,0.34841704,0.0,0.0,0.0
DUSP1,1.0879389,0.26191494,0.0,0.9898032,0.0
DUSP11,0.0,0.14499986,0.0,0.0,0.0
DUSP23,1.0511675,0.66009176,0.0,0.25427148,0.0
DUSP6,0.0,0.0,0.0,0.6498495,0.0
DUT,0.72610295,0.80994904,0.0,0.36696064,0.7352078
DYNC1H1,0.73646724,0.7429408,0.0,0.7170722,0.6763023
DYNC1I2,0.8324914,0.78530234,0.0,0.62055516,0.81646216
DYNC1LI1,0.0,0.28049085,0.0,0.23107988,0.0
DYNC1LI2,0.6022724,0.60581934,0.0,0.0,0.39543474
DYNC2LI1,0.0,0.18364574,0.0,0.0,0.0
DYNLL1,1.5102336,1.5700445,1.0024421,1.3324639,1.586701
DYNLRB1,0.9434243,1.0686693,0.59726775,0.60858977,0.84030336
DYNLT1,0.5637577,1.1909,0.0,0.76276934,0.86973256
DYNLT3,0.0,0.3722917,0.0,0.0,0.0
EAPP,0.0,0.49993658,0.0,0.0,0.38341442
EBAG9,0.0,0.33948153,0.0,0.0,0.0
EBLN3P,0.0,0.30484673,0.0,0.0,0.0
EBNA1BP2,0.0,0.39465532,0.0,0.0,0.0
EBP,0.0,0.20076817,0.0,0.0,0.0
EBPL,0.7712426,0.5726785,0.0,0.0,0.49628568
ECE1,0.74365366,0.0,0.0,0.0,0.0
ECH1,0.48673725,0.60143226,0.0,0.32220986,0.42876273
ECHDC1,0.0,0.38831747,0.0,0.39479065,0.0
ECHDC2,0.0,0.45971206,0.0,0.0,0.0
ECHS1,0.0,0.80593187,0.0,0.41902953,0.5020653
ECI1,0.0,0.83393615,0.0,0.0,0.0
ECI2,0.0,0.4578801,0.0,0.0,0.0
ECSCR,1.4481837,0.0,0.0,0.0,0.0
EDF1,1.4207062,1.4939477,1.2252603,1.1290191,1.4480659
EEA1,0.45297274,0.24023661,0.0,0.32941684,0.34441632
EEF1A1,4.203338,4.4566364,3.9591908,3.9098887,4.3724604
EEF1B2,2.3258312,2.2131639,2.2488217,1.9620663,2.2406087
EEF1D,1.8837417,1.692903,2.0364537,1.7430198,2.0338128
EEF1E1,0.0,0.5730218,0.0,0.0,0.0
EEF2,1.7744956,1.9411669,1.4538933,1.6896656,2.095022
EFCAB14,0.0,0.36402202,0.0,0.40500125,0.0
EFEMP2,0.0,0.0,0.0,0.0,0.6422323
EFHC1,0.0,0.22172727,0.0,0.0,0.0
EFHD2,0.0,0.0,0.0,1.2696793,0.0
EFR3A,0.0,0.0,0.0,0.26396424,0.0
EGFL7,1.9202132,0.0,0.0,0.0,0.0
EGLN1,0.39200178,0.0,0.0,0.0,0.0
EHBP1L1,0.0,0.0,0.0,0.5625712,0.0
EHD2,0.2543133,0.0,0.0,0.0,0.0
EHD4,0.9622496,0.0,0.0,0.0,0.0
EHF,0.0,0.7230469,0.0,0.0,0.0
EI24,0.0,0.5420248,0.0,0.0,0.0
EID1,1.4474725,1.0291384,0.8610227,0.9168377,1.6086667
EIF1,2.644164,2.4172976,2.5146542,2.6818407,2.5437303
EIF1AX,0.94132453,1.07287,0.7564448,0.8098006,1.0127959
EIF1B,0.64418256,0.5920382,0.0,0.56312895,0.73054355
EIF2A,0.50252086,0.4626165,0.0,0.3061977,0.40156502
EIF2AK1,0.0,0.37989876,0.0,0.0,0.0
EIF2AK2,0.53837204,0.41005403,0.0,0.3255553,0.3741493
EIF2S1,0.0,0.2843282,0.0,0.0,0.0
EIF2S2,1.0120785,0.8603474,0.703984,0.8889455,0.70427465
EIF2S3,0.6451045,0.7123035,0.36714315,0.6883064,0.76663405
EIF3A,0.7856851,0.96830726,0.7408108,1.1199572,0.75779766
EIF3B,0.0,0.3632626,0.0,0.0,0.0
EIF3D,0.92808974,0.9309241,0.6199596,0.73389256,0.8779817
EIF3E,1.5773332,1.4666257,1.08286,1.2485496,1.7115934
EIF3F,1.0898073,1.0642844,1.0499365,1.0631638,1.3309249
EIF3G,1.0554676,1.0186354,1.1820229,0.96830726,1.0903223
EIF3H,0.9646126,1.1538377,0.9220847,1.0687366,1.1929486
EIF3I,0.80795,0.7727189,0.0,0.5606627,0.7432196
EIF3J,0.62895894,0.58023816,0.0,0.44392237,0.0
EIF3K,1.2847055,1.1552727,1.2638252,1.395977,1.2194204
EIF3L,0.94636035,0.977282,0.0,1.026023,1.0640012
EIF3M,0.7415502,0.87273556,0.0,0.8107665,0.9706571
EIF4A1,0.92908216,0.8905048,0.0,0.70950764,0.8607905
EIF4A2,1.2733074,1.4257531,1.2228533,0.8560269,1.5828669
EIF4A3,0.0,0.5335483,0.0,0.2742353,0.40029055
EIF4B,1.2904406,1.1594461,0.9211813,1.0817727,1.2277691
EIF4E,0.0,0.3204853,0.0,0.0,0.0
EIF4E2,0.0,0.45161244,0.0,0.4904166,0.0
EIF4EBP1,0.0,0.0,0.0,0.35666576,0.0
EIF4EBP2,0.0,0.25148806,0.0,0.29680598,0.0
EIF4G1,0.0,0.5050209,0.0,0.4500837,0.0
EIF4G2,1.0711638,1.1264081,0.9516112,1.1827375,1.0906738
EIF4H,0.5762773,0.5424769,0.0,0.5779408,0.47857964
EIF5,0.8927146,0.91519904,0.750345,0.8567996,0.6961615
EIF5A,0.6560506,0.8217069,0.4557923,0.6717268,0.64193517
EIF5B,0.83131325,0.85595745,0.27640557,0.6363195,0.6786272
EIF6,0.39183503,0.6800765,0.0,0.39922318,0.3412113
ELAVL1,0.0,0.32028005,0.0,0.0,0.0
ELF1,0.48506,0.44456738,0.7025206,0.6874625,0.0
ELF2,0.39755136,0.3005136,0.0,0.260167,0.0
ELF3,0.0,0.8268164,0.0,0.0,0.0
ELK3,1.2300906,0.0,0.0,0.0,0.0
ELOB,1.3086339,1.6914824,1.2691044,1.4253474,1.4930869
ELOC,0.6473285,0.57095015,0.0,0.4636696,0.376971
ELP2,0.0,0.35651428,0.0,0.0,0.0
ELP3,0.0,0.35297093,0.0,0.0,0.0
EMB,0.0,0.0,0.8562356,0.29193294,0.0
EMC10,0.0,0.5626757,0.0,0.40675527,0.0
EMC2,0.0,0.31296813,0.0,0.0,0.0
EMC3,0.0,0.4035807,0.0,0.30798024,0.0
EMC4,0.0,0.53993595,0.0,0.0,0.39671218
EMC6,0.0,0.53520924,0.0,0.0,0.0
EMC7,0.3586889,0.49239692,0.0,0.3082982,0.53334534
EMCN,1.6112409,0.0,0.0,0.0,0.0
EMG1,0.0,0.16590936,0.0,0.0,0.0
EMILIN1,0.0,0.0,0.0,0.0,0.7468636
EMILIN2,0.0,0.0,0.0,0.6398703,0.0
EMP1,1.0692749,0.0,0.0,0.0,0.0
EMP2,0.9963391,0.46418622,0.0,0.0,0.0
EMP3,0.0,0.0,1.1897225,1.5560117,1.0063496
EMX2,0.0,0.7970544,0.0,0.0,0.0
ENAH,0.3298575,0.40377542,0.0,0.0,0.32264817
ENDOG,0.0,0.1838671,0.0,0.0,0.0
ENG,1.649993,0.0,0.0,0.20817557,0.37092197
ENO1,0.915873,1.3642176,1.1808902,1.5267949,0.8458512
ENOSF1,0.0,0.30968022,0.0,0.0,0.0
ENPP2,0.78386754,0.0,0.0,0.0,0.0
ENPP3,0.0,0.30984604,0.0,0.0,0.0
ENSA,0.70637214,0.5653888,0.0,0.5236496,0.30514827
ENTPD1,0.7863472,0.0,0.0,0.5165051,0.0
ENY2,0.96650124,0.9130111,0.0,0.86509824,0.73046887
EP300,0.0,0.32904178,0.0,0.51201445,0.0
EPAS1,1.3162545,0.0,0.0,0.0,0.0
EPB41L2,0.0,0.1971966,0.0,0.0,0.0
EPB41L3,0.0,0.0,0.0,0.38310367,0.0
EPB41L4A-AS1,0.34414688,0.40912417,0.0,0.0,0.7186091
EPC1,0.0,0.33559883,0.0,0.33428812,0.0
EPCAM,0.0,2.1118174,0.0,0.0,0.0
EPHX1,0.71029615,0.66281474,0.0,0.0,0.53269064
EPN1,0.0,0.3375104,0.0,0.34801015,0.0
EPRS,0.0,0.44594437,0.0,0.0,0.0
EPS15,0.0,0.0,0.0,0.3405072,0.0
EPS8,0.0,0.40075225,0.0,0.0,0.4742297
EPS8L2,0.0,0.26446843,0.0,0.0,0.0
ERBB2,0.0,0.28996563,0.0,0.0,0.0
ERBB3,0.0,0.3505859,0.0,0.0,0.0
ERBIN,0.0,0.427735,0.0,0.45516056,0.0
ERCC1,0.0,0.24837252,0.0,0.29849902,0.0
ERG,0.6868836,0.0,0.0,0.0,0.0
ERG28,0.0,0.35678518,0.0,0.0,0.0
ERGIC1,0.0,0.51597947,0.0,0.0,0.0
ERGIC2,0.0,0.54827636,0.0,0.0,0.45284972
ERGIC3,0.0,0.5975828,0.0,0.34674305,0.46637133
ERH,0.9138862,1.0992379,0.5924253,0.7088895,1.0487626
ERICH1,0.0,0.21596187,0.0,0.435707,0.0
ERLEC1,0.0,0.5541031,0.0,0.0,0.45857853
ERO1A,0.0,0.4417435,0.0,0.31501347,0.0
ERP29,0.83660316,1.1701803,1.0172442,1.1674826,0.8527649
ERP44,0.0,0.59106004,0.0,0.57781816,0.3530047
ERRFI1,0.0,0.39526504,0.0,0.0,0.0
ESAM,1.1093724,0.0,0.0,0.0,0.0
ESD,0.6150035,0.69702774,0.0,0.4572522,0.8487908
ESF1,0.4558317,0.40132874,0.0,0.0,0.0
ESR1,0.0,0.84105295,0.0,0.0,0.0
ETF1,0.0,0.28462505,0.0,0.0,0.0
ETFA,0.0,0.3297046,0.0,0.0,0.0
ETFB,0.42524138,0.53069,0.0,0.4645509,0.40957946
ETFRF1,0.0,0.29482535,0.0,0.0,0.0
ETHE1,0.0,0.24464193,0.0,0.0,0.0
ETNK1,0.0,0.25052422,0.0,0.29464406,0.0
ETS1,0.6508354,0.0,1.414093,0.0,0.0
ETS2,1.2660372,0.0,0.0,0.5256113,0.0
ETV6,0.0,0.0,0.0,0.41261017,0.0
EVA1B,0.0,0.0,0.0,0.0,0.7166746
EVI2A,0.0,0.0,0.0,0.6054006,0.0
EVI2B,0.0,0.0,0.0,1.2578866,0.0
EVL,0.28904605,0.17398754,1.7376969,0.2984413,0.0
EWSR1,0.0,0.43153155,0.0,0.51869226,0.0
EXOC1,0.0,0.28092438,0.0,0.0,0.0
EXOC7,0.0,0.37784377,0.0,0.0,0.0
EXOSC7,0.0,0.13623968,0.0,0.0,0.0
EXOSC8,0.0,0.18102342,0.0,0.0,0.0
EYA2,0.0,0.46831387,0.0,0.0,0.0
EZR,0.0,0.89104533,0.33886003,0.47202992,0.0
F11R,0.0,0.2465847,0.0,0.0,0.0
FAAP20,0.0,0.3958086,0.0,0.0,0.0
FAIM,0.0,0.41614744,0.0,0.0,0.0
FAM107B,0.0,0.46992326,0.45820063,0.47491825,0.0
FAM110D,0.8800452,0.0,0.0,0.0,0.0
FAM114A1,0.0,0.23783709,0.0,0.0,0.4937929
FAM120A,0.0,0.5288121,0.0,0.6909042,0.0
FAM120AOS,0.0,0.13512915,0.0,0.0,0.0
FAM129B,0.0,0.3102095,0.0,0.0,0.0
FAM133B,0.53662777,0.599799,0.0,0.7788547,0.5740181
FAM136A,0.0,0.35026678,0.0,0.0,0.0
FAM162A,0.0,0.49255607,0.0,0.0,0.0
FAM173A,0.0,0.30491704,0.0,0.0,0.0
FAM177A1,0.25883165,0.7429098,0.0,0.0,0.0
FAM192A,0.0,0.26304367,0.0,0.0,0.0
FAM198B,0.54215384,0.0,0.0,0.0,0.0
FAM200B,0.0,0.47371453,0.0,0.0,0.0
FAM204A,0.0,0.45293915,0.0,0.41802955,0.33272415
FAM208A,0.0,0.2797629,0.0,0.0,0.0
FAM210B,0.0,0.2243883,0.0,0.0,0.0
FAM213A,0.29065084,1.1440322,0.0,0.0,0.3393944
FAM214A,0.0,0.2793414,0.0,0.0,0.0
FAM241A,0.4523473,0.0,0.0,0.0,0.0
FAM32A,0.0,0.30248657,0.0,0.22867385,0.0
FAM3C,0.0,0.8251658,0.0,0.0,0.0
FAM43A,0.48329234,0.0,0.0,0.0,0.0
FAM49A,0.0,0.0,0.0,0.21939787,0.0
FAM49B,0.0,0.0,0.99842244,1.1336685,0.0
FAM50A,0.0,0.36569536,0.0,0.3945877,0.0
FAM89B,0.48472595,0.2784353,0.0,0.35980737,0.36372072
FAM91A1,0.0,0.0,0.0,0.24107859,0.0
FAM96A,0.0,0.0,0.0,0.371213,0.0
FAM96B,0.6101906,0.7916055,0.0,0.6243501,0.62159026
FAR1,0.0,0.0,0.0,0.40643194,0.0
FARP1,0.0,0.53795874,0.0,0.0,0.0
FASTK,0.0,0.21773764,0.0,0.0,0.0
FAU,2.873564,2.7223713,3.015201,2.8588977,2.946981
FBL,0.45660335,0.4221559,0.0,0.0,0.3700886
FBLN1,0.0,1.0676392,0.0,0.0,1.4795347
FBN1,0.0,0.0,0.0,0.0,0.660916
FBP1,0.0,0.0,0.0,0.31138873,0.0
FBXL5,0.0,0.0,0.0,0.460849,0.0
FBXO21,0.0,0.63495386,0.0,0.0,0.0
FBXO7,0.0,0.31172433,0.0,0.0,0.0
FBXO9,0.0,0.29056883,0.0,0.0,0.0
FBXW5,0.0,0.35768828,0.0,0.32263687,0.0
FCER1G,0.0,0.0,0.0,2.4395874,0.0
FCGR2A,0.0,0.0,0.0,1.1907035,0.0
FCGR3A,0.0,0.0,0.0,0.37003666,0.0
FCGRT,1.602699,0.52752703,0.0,1.6332631,1.1018378
FCN1,0.0,0.0,0.0,1.3274847,0.0
FDFT1,0.0,0.38831747,0.0,0.0,0.0
FDPS,0.64193517,0.8675192,0.0,0.0,0.0
FDX1,0.0,0.23736297,0.0,0.0,0.0
FERMT2,0.3335885,0.0,0.0,0.0,0.4061719
FERMT3,0.0,0.0,0.0,0.7523463,0.0
FES,0.0,0.0,0.0,0.3091992,0.0
FEZ2,0.5777446,0.3108032,0.0,0.3797736,0.0
FGD2,0.0,0.0,0.0,0.49789405,0.0
FGD4,0.0,0.15902068,0.0,0.42326373,0.0
FGD5-AS1,0.0,0.34137517,0.0,0.2983644,0.0
FGFR1,0.0,0.10156795,0.0,0.0,0.0
FGFR1OP2,0.36063674,0.18511082,0.0,0.3980325,0.0
FGFR2,0.0,0.23254924,0.0,0.0,0.0
FGL2,0.0,0.0,0.0,1.8670027,0.0
FGR,0.0,0.0,0.0,0.64589036,0.0
FH,0.0,0.202782,0.0,0.0,0.0
FHL2,0.0,0.0,0.0,0.0,0.5720651
FIBP,0.0,0.40814433,0.0,0.31065717,0.0
FILIP1L,0.0,0.0,0.0,0.0,0.48602623
FIP1L1,0.0,0.18709484,0.0,0.0,0.0
FIS1,1.2220684,1.0625215,0.0,0.68455184,0.84382236
FKBP15,0.0,0.0,0.0,0.5264306,0.0
FKBP1A,1.8140733,0.8623767,0.0,1.1877093,0.8887195
FKBP2,0.8354919,1.2602254,0.0,0.6421866,0.98884594
FKBP3,0.0,0.5265826,0.0,0.0,0.0
FKBP4,0.0,0.44270205,0.0,0.0,0.0
FKBP5,0.0,0.0,0.0,0.6487266,0.0
FKBP7,0.0,0.0,0.0,0.0,0.4030065
FKBP8,0.4487849,0.6495372,0.0,0.6251278,0.5774505
FKBP9,0.5751819,0.15527909,0.0,0.0,0.0
FLI1,0.67258143,0.0,0.0,0.26661962,0.0
FLII,0.0,0.23644446,0.0,0.49659568,0.0
FLNA,0.5645282,0.0,0.0,0.96396685,1.144449
FLNB,0.642713,0.2705786,0.0,0.0,0.0
FLOT1,0.77251726,0.6403852,0.0,0.441786,0.0
FLT1,1.0739429,0.0,0.0,0.0,0.0
FLYWCH2,0.0,0.199472,0.0,0.0,0.0
FMC1,0.0,0.4604786,0.0,0.0,0.0
FMNL1,0.0,0.0,0.7661879,0.82809776,0.0
FMR1,0.0,0.14866579,0.0,0.0,0.0
FN1,0.0,0.0,0.0,0.0,0.81151116
FNBP1,0.0,0.22615786,0.96085906,0.75795907,0.0
FNBP1L,0.0,0.5109114,0.0,0.0,0.0
FNBP4,0.0,0.35835475,0.0,0.34831196,0.0
FNDC3A,0.0,0.3507856,0.0,0.0,0.39005172
FNDC3B,0.0,0.5823798,0.0,0.27106893,0.0
FNTA,0.4293738,0.435583,0.0,0.25388893,0.0
FOS,0.0,0.0,0.0,1.0006902,0.3477025
FOSL2,0.37091446,0.0,0.0,0.0,0.0
FOXN3,0.0,0.0,0.0,0.5649494,0.0
FOXO1,0.0,0.21106802,0.0,0.0,0.0
FOXO3,0.0,0.33749807,0.0,0.0,0.0
FOXP1,0.92218244,0.35574502,0.0,0.43765873,0.37778187
FPR1,0.0,0.0,0.0,0.54799575,0.0
FRG1,0.5158337,0.41986182,0.0,0.42357582,0.44779938
FRMD4B,0.0,0.36608708,0.0,0.22677054,0.0
FRYL,0.39430055,0.21742186,0.0,0.0,0.0
FSTL1,0.0,0.0,0.0,0.0,0.6936298
FTH1,2.8055086,3.985698,2.3994555,4.1459727,3.2598248
FTL,2.5836508,2.430825,2.397814,4.725805,3.1104732
FTX,0.6994761,0.5658289,0.0,0.38931832,0.6410681
FUBP1,0.0,0.35221705,0.0,0.0,0.0
FUCA1,0.0,0.31843913,0.0,0.0,0.0
FUCA2,0.0,0.3456921,0.0,0.0,0.0
FUNDC2,0.0,0.3958426,0.0,0.0,0.0
FURIN,0.0,0.2271531,0.0,0.0,0.0
FUS,1.0543782,0.9765626,1.3009742,1.003262,1.150444
FXR1,0.7067067,0.6281801,0.0,0.5128342,0.6356471
FXYD1,0.0,0.0,0.0,0.0,0.6381199
FXYD3,0.0,0.76068145,0.0,0.0,0.0
FXYD5,0.9977269,0.0,1.0017114,1.0636295,0.0
FYB1,0.0,0.0,1.2816579,1.5165985,0.0
FYN,0.3981271,0.0,0.988439,0.0,0.0
FYTTD1,0.0,0.0,0.0,0.27603954,0.0
FZD4,0.51178485,0.0,0.0,0.0,0.0
FZD6,0.0,0.20814294,0.0,0.0,0.0
G3BP1,0.613044,0.5654064,0.0,0.45099086,0.0
G3BP2,0.3615833,0.46042085,0.0,0.43136945,0.0
GAA,0.0,0.0,0.0,0.45728642,0.0
GABARAPL2,1.181939,0.9245076,0.5466634,0.71644014,0.85117465
GABPB1-AS1,0.44681823,0.57474494,0.0,0.0,0.5743752
GABRP,0.0,1.2713256,0.0,0.0,0.0
GADD45A,0.0,0.530227,0.0,0.0,0.0
GADD45GIP1,0.7060379,0.881286,0.0,0.52813816,0.71475095
GALNT1,0.0,0.5086489,0.0,0.51662207,0.0
GALNT3,0.0,0.39104778,0.0,0.0,0.0
GALNT7,0.0,0.35256666,0.0,0.0,0.0
GANAB,0.0,0.33127862,0.0,0.0,0.0
GAPDH,2.2670093,2.4942763,2.1333046,2.66506,2.0310254
GAPT,0.0,0.0,0.0,0.36835238,0.0
GAS6,0.31645703,0.54664624,0.0,0.0,0.48142383
GAS7,0.0,0.0,0.0,0.3790398,0.0
GATAD1,0.0,0.46571946,0.0,0.31617588,0.0
GBP2,0.0,0.3688752,0.0,0.0,0.0
GCA,0.0,0.24605533,0.0,0.76276934,0.0
GCC2,0.6070791,0.97194153,0.9283873,0.49403298,0.6551436
GCSH,0.0,0.52722204,0.0,0.0,0.583166
GDI2,0.69277227,0.65994656,0.0,1.0918707,0.7348142
GFPT1,0.0,0.3767169,0.0,0.0,0.0
GGCT,0.0,0.46649393,0.0,0.0,0.0
GGNBP2,0.0,0.4125824,0.0,0.49963593,0.0
GHITM,0.55208534,0.56727743,0.0,0.69497406,0.5050069
GID8,0.0,0.17917958,0.0,0.0,0.0
GIGYF2,0.0,0.2811587,0.0,0.0,0.0
GIMAP1,0.9264078,0.0,0.29217452,0.39004344,0.0
GIMAP4,1.2409106,0.0,0.9346821,0.7833252,0.0
GIMAP6,0.6080581,0.0,0.0,0.0,0.0
GIMAP7,1.6176329,0.0,1.5489349,0.5421108,0.0
GIMAP8,0.58350366,0.0,0.0,0.0,0.0
GINM1,0.6832231,0.4523919,0.0,0.0,0.65056515
GIPC1,0.0,0.37670922,0.0,0.0,0.0
GIT2,0.0,0.0,0.0,0.3290769,0.0
GJA1,0.0,0.0,0.0,0.0,0.5155714
GK5,0.0,0.20238042,0.0,0.0,0.0
GLB1,0.0,0.20833184,0.0,0.25814757,0.0
GLG1,0.42947412,0.5070393,0.0,0.49348643,0.6824959
GLIPR1,0.0,0.0,0.0,1.1780062,0.0
GLIPR2,0.0,0.0,0.0,0.40605542,0.0
GLIS3,0.0,0.4176119,0.0,0.0,0.0
GLO1,0.0,0.5428003,0.0,0.0,0.0
GLOD4,0.0,0.35049275,0.0,0.0,0.0
GLRX,0.0,0.0,0.0,0.93281406,0.0
GLRX3,0.0,0.31472424,0.0,0.0,0.0
GLRX5,0.0,0.53545296,0.0,0.0,0.49673063
GLT8D1,0.0,0.2724066,0.0,0.0,0.0
GLTP,0.0,0.4411562,0.0,0.0,0.0
GLUD1,0.0,0.0,0.0,0.23268905,0.0
GLUL,0.688412,0.69261175,0.0,1.3011827,0.7620938
GLYR1,0.0,0.18721531,0.0,0.0,0.0
GM2A,0.0,0.0,0.0,0.32753834,0.0
GMFG,0.76061636,0.0,1.3862542,1.4309019,0.0
GMPR,0.0,0.3643238,0.0,0.0,0.0
GMPR2,0.0,0.29873967,0.0,0.0,0.0
GNAI2,1.593696,0.54661345,1.1611873,1.8951337,0.8803108
GNAI3,0.0,0.42441672,0.0,0.60614395,0.0
GNAQ,0.55777335,0.35760516,0.0,0.61491984,0.0
GNAS,2.1974628,2.1200855,1.6063302,1.9081376,2.0217164
GNB1,0.7153131,0.5503321,0.0,0.91008264,0.46810454
GNB2,0.5008271,0.6288275,0.0,0.8694737,0.44314018
GNB4,0.0,0.0,0.0,0.5189431,0.0
GNB5,0.0,0.26752698,0.0,0.0,0.0
GNG11,2.4298966,0.46036297,0.0,0.0,0.7926782
GNG12,0.0,0.2953925,0.0,0.0,0.0
GNG5,1.3465005,1.3920386,0.869862,1.4094816,0.9683436
GNL3,0.0,0.434923,0.0,0.0,0.0
GNLY,0.0,0.0,0.72316843,0.0,0.0
GNPTAB,0.0,0.0,0.0,0.36873516,0.0
GNS,0.55914545,0.0,0.0,0.703984,0.0
GOLGA2,0.0,0.35122585,0.0,0.0,0.0
GOLGA4,0.6047669,0.86437356,0.0,0.6463999,0.5499662
GOLGB1,0.6606733,1.1352277,0.0,0.55938625,0.743044
GOLIM4,0.0,0.16228285,0.0,0.0,0.0
GOLM1,0.0,0.5062804,0.0,0.0,0.0
GOLPH3,0.0,0.2947753,0.0,0.0,0.0
GOPC,0.0,0.22118372,0.0,0.0,0.0
GORASP2,0.0,0.2753346,0.0,0.0,0.0
GOSR1,0.0,0.31301048,0.0,0.0,0.0
GPAA1,0.0,0.4083073,0.0,0.0,0.0
GPATCH2L,0.0,0.0,0.0,0.41795352,0.0
GPATCH8,0.0,0.26010135,0.0,0.0,0.0
GPBP1,0.6526746,0.64882,0.82347095,0.5483259,0.6588234
GPBP1L1,0.0,0.2958769,0.0,0.0,0.0
GPCPD1,0.0,0.0,0.0,0.4021878,0.0
GPI,0.0,0.24401826,0.0,0.0,0.0
GPR108,0.0,0.3333239,0.0,0.0,0.0
GPR160,0.0,0.2656651,0.0,0.0,0.0
GPR65,0.0,0.0,0.0,0.3522305,0.0
GPRC5C,0.0,0.3366867,0.0,0.0,0.0
GPSM3,0.0,0.0,0.9731473,1.0206387,0.0
GPX3,0.0,0.869215,0.0,0.0,0.0
GPX4,1.0120785,1.5747936,0.94895196,1.5348434,1.4426777
GRAMD2B,0.0,0.36151248,0.0,0.0,0.0
GRASP,0.6845257,0.0,0.0,0.0,0.0
GRB2,0.0,0.28472126,0.0,1.2116414,0.0
GREB1,0.0,0.24185088,0.0,0.0,0.0
GRHPR,0.0,0.46263987,0.0,0.0,0.42958456
GRINA,0.0,0.256393,0.0,0.70553714,0.0
GRK2,0.0,0.0,0.0,0.67142576,0.0
GRK3,0.0,0.0,0.0,0.5368808,0.0
GRN,0.83131325,0.99807453,0.0,2.0722544,0.47227335
GRSF1,0.0,0.30908048,0.0,0.0,0.0
GSDMD,0.50399,0.3592892,0.0,0.0,0.0
GSN,1.8123645,1.0606437,0.0,0.6596402,1.2223778
GSPT1,0.41387242,0.5947191,0.0,0.44538713,0.0
GSR,0.0,0.23903695,0.0,0.0,0.0
GSTK1,0.73671055,0.8210951,0.8781028,0.76947224,0.39635366
GSTO1,0.6371734,0.7636866,0.0,1.1007364,0.6362298
GSTP1,1.3594193,2.4305801,1.078587,1.7499555,1.7382487
GTF2A2,0.56400263,0.68234026,0.0,0.47068384,0.58063734
GTF2F1,0.0,0.2035633,0.0,0.0,0.0
GTF2H5,0.0,0.64184374,0.0,0.0,0.0
GTF2I,0.7387241,1.3149003,0.0,0.7547768,0.9118848
GTF3A,0.422059,0.5301114,0.9367502,0.68936425,0.0
GTF3C6,0.0,0.9089434,0.0,0.5247946,0.0
GTPBP4,0.0,0.19908768,0.0,0.0,0.0
GUK1,1.754178,1.1653867,1.1504388,1.0032815,1.0527701
GUSB,0.0,0.3521499,0.0,0.42983577,0.0
GYPC,0.0,0.0,0.68111944,0.0,0.69554025
GZMA,0.0,0.0,2.2979925,0.0,0.0
GZMM,0.0,0.0,0.86852604,0.0,0.0
H1F0,0.0,0.25415313,0.0,0.0,0.0
H1FX,0.7011184,0.5279852,0.0,0.6081399,0.77750134
H2AFJ,0.0,0.53372014,0.0,0.47364104,0.0
H2AFV,0.4978127,0.60171205,0.30198312,0.7957409,0.39147705
H2AFY,0.41974682,0.7686622,0.0,1.4745522,0.4927817
H2AFZ,1.0244257,0.91390216,0.93594193,0.9002632,0.99680126
H3F3A,2.3420422,2.8492055,2.328134,2.7854125,2.4522495
H3F3B,2.3206966,2.334978,2.1828182,2.1929493,2.6249099
HACD3,0.33014604,0.4264449,0.0,0.0,0.0
HACD4,0.0,0.0,0.0,0.31230283,0.0
HADH,0.0,0.2807117,0.0,0.0,0.0
HADHA,0.71108633,0.60699767,0.0,0.8323341,0.6744113
HADHB,0.54888815,0.6315107,0.0,0.525248,0.52025986
HAGH,0.0,0.32620975,0.0,0.0,0.0
HAND2,0.0,0.0,0.0,0.0,0.35908654
HAT1,0.0,0.16301595,0.0,0.0,0.0
HAVCR2,0.0,0.0,0.0,0.50622433,0.0
HAX1,0.0,0.42980224,0.0,0.0,0.0
HBP1,0.0,0.34384802,0.0,0.0,0.0
HCFC1R1,0.0,0.17961186,0.0,0.0,0.33642948
