,BEST4+ cell,Enterocyte progenitor cell subset 2,Enterocyte progenitor cell subset 3,Enterocyte subset 1,Enterocyte subset 2,Enteroendocrine cell subset 1,Enteroendocrine cell subset 2,Goblet cell subset 1,Goblet cell subset 2,Goblet cell subset 3,Goblet progenitor,Mature enterocyte subset 1,Mature enterocyte subset 2,Microfold cell,Mixed cell types,Paneth cell,Stem cell,Transit amplifying cell subset 1,Transit amplifying cell subset 2,Transit amplifying cell subset 3,Tuft cell,enterocyte progenitor subset 1
AFG2A,0.0,0.5141863340423221,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.5141863340423221,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5141863340423221,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
LINC01091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PLK4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ABHD18,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.3991145065852574,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
LARP1B,0.07029909179324195,0.22370208728881108,0.07029909179324195,0.07029909179324195,0.07029909179324195,0.0,0.07029909179324195,0.4178767175901504,0.4178767175901504,0.07029909179324195,0.37189167737960815,0.07029909179324195,0.07029909179324195,0.0,0.07029909179324195,0.31152665331250146,0.0,0.07029909179324195,0.07029909179324195,0.07029909179324195,0.0,0.07029909179324195
PGRMC2,0.0,0.0,0.0,0.2987711401212783,0.2987711401212783,0.0,0.0,0.0,0.0,0.0,0.0,0.434407441388993,0.434407441388993,0.0,0.0,0.0,0.0,0.0,0.2987711401212783,0.0,0.0,0.0
LINC02615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCLT1,0.21089727537972586,0.21089727537972586,0.21089727537972586,0.0,0.0,0.0,0.21089727537972586,0.0,0.21089727537972586,0.0,0.4528418183326721,0.0,0.0,0.0,0.0,0.0,0.0,0.36476905005318777,0.21089727537972586,0.21089727537972586,0.0,0.21089727537972586
ELF2,0.23358393283117385,0.07029909179324195,0.07029909179324195,0.0,0.0,0.07029909179324195,0.23358393283117385,0.07029909179324195,0.23358393283117385,0.07029909179324195,0.07029909179324195,0.07029909179324195,0.07029909179324195,0.5164452989896139,0.0,0.07029909179324195,0.07029909179324195,0.07029909179324195,0.0,0.07029909179324195,0.07029909179324195,0.07029909179324195
NDUFC1,0.0970282753308614,0.0970282753308614,0.23345543373198735,0.23345543373198735,0.23345543373198735,0.035149545896620976,0.035149545896620976,0.16280239252817064,0.0,0.0970282753308614,0.0970282753308614,0.16280239252817064,0.23345543373198735,0.035149545896620976,0.035149545896620976,0.0,0.0970282753308614,0.16280239252817064,0.16280239252817064,0.16280239252817064,0.035149545896620976,0.16280239252817064
NAA15,0.047619047619047616,0.3288154147920154,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.3288154147920154,0.3288154147920154,0.3288154147920154,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.3288154147920154,0.047619047619047616,0.047619047619047616,0.047619047619047616
ENSG00000273247,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5793801546096802,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
MGST2,0.029645536627088274,0.09815983545212519,0.1656996040117173,0.1656996040117173,0.1656996040117173,0.029645536627088274,0.0,0.029645536627088274,0.029645536627088274,0.029645536627088274,0.029645536627088274,0.1656996040117173,0.1656996040117173,0.029645536627088274,0.029645536627088274,0.0,0.09815983545212519,0.09815983545212519,0.09815983545212519,0.09815983545212519,0.0,0.1656996040117173
MAML3,0.08057712657111031,0.137894264289311,0.08057712657111031,0.10814444224039714,0.029645536627088274,0.41328338498160955,0.3386389556385222,0.19836712735039846,0.3262570642289661,0.26575214522225515,0.137894264289311,0.0,0.0,0.051944201900845484,0.137894264289311,0.137894264289311,0.10814444224039714,0.0,0.051944201900845484,0.051944201900845484,0.19836712735039846,0.10814444224039714
SCOC,0.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.0,0.0,0.38095238095238093,0.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.0,0.0,0.38095238095238093,0.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.0,0.38095238095238093
INPP4B,0.0,0.21089727537972586,0.0,0.21089727537972586,0.4141020831607637,0.468874990940094,0.5109495123227438,0.21089727537972586,0.33512351342609953,0.0,0.0,0.21089727537972586,0.33512351342609953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21089727537972586
USP38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0
GAB1,0.047619047619047616,0.3463901877403259,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.3463901877403259,0.3463901877403259,0.3463901877403259,0.047619047619047616,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
SMARCA5,0.12302341063817342,0.12302341063817342,0.12302341063817342,0.0,0.0,0.12302341063817342,0.12302341063817342,0.12302341063817342,0.0,0.12302341063817342,0.12302341063817342,0.0,0.0,0.12302341063817342,0.0,0.0,0.12302341063817342,0.12302341063817342,0.12302341063817342,0.12302341063817342,0.12302341063817342,0.12302341063817342
ANAPC10,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0
ABCE1,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.5238095238095238,0.0,0.0,0.0,0.5238095238095238,0.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.0,0.5238095238095238
OTUD4,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,0.7142857142857143
SMAD1,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855
ZNF827,0.0,0.22847204832803636,0.0,0.22847204832803636,0.22847204832803636,0.22847204832803636,0.22847204832803636,0.0,0.22847204832803636,0.22847204832803636,0.0,0.0,0.22847204832803636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22847204832803636,0.0
LSM6,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714
SLC10A7,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.605647535551162,0.6457751251402355,0.23809523809523808,0.605647535551162,0.0,0.0,0.23809523809523808,0.23809523809523808,0.46656728642327444,0.0,0.23809523809523808,0.23809523809523808,0.0,0.23809523809523808,0.23809523809523808
TMEM184C,0.0,0.0,0.0,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0
