,B_CD27neg,B_CD27pos,Blood_vessel,Dendritic_Cells,Epi_basal,Epi_dividing,Epi_stratified,Epi_suprabasal,Epi_upper,Glands_duct,Glands_mucous,Lymph_vessel,Mast_cell,Mono_macro,NK_T_CD8_Cytotoxic,Stroma,T_CD4,T_CD8
POLR2L,0.0,0.0,0.47058823529411764,0.0,0.47058823529411764,0.7022026672082788,0.654268015833462,0.47058823529411764,0.47058823529411764,0.5791383035042706,0.5791383035042706,0.5791383035042706,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
CHID1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUC5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSD,0.0,0.0,0.0,0.4117647058823529,0.4117647058823529,0.5637348013765672,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5637348013765672,0.5637348013765672,0.4117647058823529,0.5637348013765672,0.4117647058823529,0.0,0.0,0.0,0.0
LSP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL23,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDA2,0.0,0.0,0.0,0.0,0.0,0.8669494390487671,0.8945599268464481,0.0,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAP1L4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOG,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ARFIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3F,0.0,0.0,0.47058823529411764,0.47058823529411764,0.5504568464615766,0.692282168304219,0.47058823529411764,0.6117033257203943,0.0,0.6117033257203943,0.47058823529411764,0.47058823529411764,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
RPL27A,0.03966117606443517,0.09971283463870778,0.09100738343070536,0.13168401577893427,0.2374508766567006,0.3505911055733176,0.30227237939834595,0.2511363906018874,0.06701216978185318,0.215645688421586,0.297210016671349,0.06701216978185318,0.0,0.013311435194576489,0.02623654463711907,0.08305328733780805,0.05330141151652617,0.013311435194576489
TMEM9B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G2,0.0,0.0,0.0,0.0,0.6470588235294118,0.7556088917395648,0.6470588235294118,0.6470588235294118,0.7556088917395648,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMA1,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C11orf58,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS13,0.06287269031300265,0.08149943632238052,0.14590738100164077,0.14590738100164077,0.24248208017910228,0.3607749237733729,0.3056410340701832,0.2887403439073002,0.10550994031569537,0.23194650692098281,0.2802037105840795,0.08149943632238052,0.0,0.02682592237696928,0.02682592237696928,0.08149943632238052,0.06287269031300265,0.012206985669977525
NUCB2,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.9239716915523305,0.0,0.9040629548185012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDHA,0.0,0.0,0.4180712173966801,0.4180712173966801,0.5022113989381229,0.6795847871724296,0.5882352941176471,0.5882352941176471,0.35294117647058826,0.4180712173966801,0.4180712173966801,0.35294117647058826,0.0,0.35294117647058826,0.0,0.4180712173966801,0.0,0.0
CCDC34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3M,0.0,0.0,0.0,0.0,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRRG4,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD59,0.0,0.0,0.5832375007517198,0.0,0.47058823529411764,0.47058823529411764,0.5357182762202095,0.47058823529411764,0.7251042548347922,0.6247089189641616,0.6247089189641616,0.5832375007517198,0.0,0.0,0.0,0.5357182762202095,0.0,0.0
EHF,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.8669494390487671,0.8669494390487671,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD44,0.0,0.0,0.0,0.0,0.0,0.8515459369210636,0.7647058823529411,0.7647058823529411,0.0,0.0,0.7647058823529411,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0
CD82,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREB3L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPI1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSMC3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTCH2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSRP1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIMM10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPING1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SELENOH,0.0,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNND1,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYATL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9639325176968294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MS4A6A,0.0,0.0,0.0,0.9628864842302659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0
MS4A1,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM258,0.0,0.0,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.6442683444303625,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.718089338611154,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
FTH1,0.0349816224154304,0.055364542147692514,0.07427803909077364,0.2918095834114972,0.23127569871790268,0.1474816413486705,0.07427803909077364,0.18541227719363043,0.4079323586295633,0.26076647814582377,0.3546617767390083,0.15756460147745469,0.19796851803274715,0.27637725367265586,0.012206985669977525,0.28656624695833993,0.012206985669977525,0.0
SCGB2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB1D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHNAK,0.0,0.0,0.0,0.0,0.6470588235294118,0.7338988780975342,0.7769128680229187,0.6470588235294118,0.7769128680229187,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0
EML3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCC3,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBXN1,0.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2G,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM179B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC3A2,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX8A,0.0,0.0,0.35294117647058826,0.35294117647058826,0.46149124468074126,0.6631366575465483,0.5927113084232106,0.46149124468074126,0.5366209570099326,0.46149124468074126,0.5366209570099326,0.35294117647058826,0.0,0.35294117647058826,0.0,0.35294117647058826,0.0,0.0
FKBP2,0.0,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7556088917395648,0.7556088917395648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R14B,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT112,0.0,0.0,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.7423559707753798,0.6225583307883319,0.6225583307883319,0.0,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
PRDX5,0.0,0.0,0.4117647058823529,0.4117647058823529,0.5538257360458374,0.5538257360458374,0.6075307025628931,0.49860476045047536,0.6075307025628931,0.49860476045047536,0.5538257360458374,0.4117647058823529,0.0,0.0,0.0,0.4117647058823529,0.0,0.0
SF1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL2,0.0,0.0,0.8235294117647058,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
FAU,0.07466160199221443,0.07466160199221443,0.11534577958724078,0.14948972884346456,0.2443964867030873,0.35039353370666504,0.2443964867030873,0.22338174721773932,0.04313732245389153,0.22338174721773932,0.2443964867030873,0.07466160199221443,0.0,0.012206985669977525,0.012206985669977525,0.07466160199221443,0.04313732245389153,0.012206985669977525
CAPN1,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEAT1,0.0,0.0,0.30140652726678285,0.30140652726678285,0.3658340292818406,0.4732344045358546,0.5038733342114616,0.3365785900284262,0.5983906423344332,0.39144756513483386,0.5132306673947502,0.2647058823529412,0.17647058823529413,0.2647058823529412,0.17647058823529413,0.2647058823529412,0.17647058823529413,0.0
MALAT1,0.0059320891604704015,0.01843868984895594,0.06587731136995204,0.03864141422159532,0.10876625075059779,0.03427605067982393,0.08812721687204697,0.05987446097766652,0.19549619800904217,0.13478341873954325,0.04543897684882669,0.017883725026074576,0.020811273771173814,0.0,0.023558827007518095,0.028011118664461022,0.027043128714841956,0.009768184493569768
RNASEH2C,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFL1,0.0,0.0,0.15197009549421422,0.37398625822628245,0.15197009549421422,0.4895077873678768,0.37398625822628245,0.24250330995110905,0.24250330995110905,0.24250330995110905,0.37398625822628245,0.24250330995110905,0.0,0.15197009549421422,0.0,0.0,0.0,0.0
CTSW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CCDC85B,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRAP1,0.0,0.0,0.0,0.7647058823529411,0.0,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BANF1,0.0,0.0,0.0,0.0,0.7058823529411765,0.8144324211513295,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CST6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3B2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YIF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOD,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1CA,0.0,0.0,0.0,0.0,0.7058823529411765,0.8329891807892743,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.7352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS6KB2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORO1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM134,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTP1,0.0,0.0,0.28502065644544716,0.28502065644544716,0.45551731305963855,0.6370350928867564,0.6163169040399439,0.48139211360146017,0.49337238073349,0.4413362005177666,0.5254244103151209,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.38125909777248607,0.17647058823529413,0.17647058823529413
NDUFV1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT8,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS8,0.0,0.0,0.0,0.0,0.7058823529411765,0.8144324211513295,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCND1,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMTOR1,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANAPC15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9533834562582129,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STARD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COA4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPCS2,0.0,0.0,0.0,0.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.7402053896118613,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0
RPS3,0.054336887948653274,0.11375221084145938,0.12855907748727238,0.12855907748727238,0.27017083588768454,0.39402981014812694,0.29279375426909504,0.31794033331029553,0.008155700038461125,0.23361073171391206,0.27017083588768454,0.08327463093925924,0.0,0.008155700038461125,0.054336887948653274,0.08327463093925924,0.09866935365340289,0.025282684494467342
CLNS1A,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFC2,0.0,0.0,0.0,0.0,0.7058823529411765,0.7927224075092989,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7927224075092989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF1D,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWC15,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIRC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TMEM123,0.0,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9628864842302659,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0
TIMM8B,0.0,0.0,0.0,0.0,0.0,0.9040629548185012,0.9040629548185012,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHD,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNMT,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040629548185012,0.0,0.0,0.0,0.9040629548185012,0.0,0.0
REXO2,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0
FXYD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JAML,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPZL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPZL2,0.0,0.0,0.0,0.0,0.7058823529411765,0.7058823529411765,0.8144324211513295,0.7058823529411765,0.7058823529411765,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9628864842302659
ATP5MG,0.0,0.0,0.0,0.21710013642030604,0.3185316183987786,0.5532123832141652,0.4521068474825691,0.3185316183987786,0.21710013642030604,0.3185316183987786,0.39670367451275096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS25,0.06287269031300265,0.08149943632238052,0.1332988283213447,0.08149943632238052,0.25688623680787925,0.3452865411253536,0.28342154096154604,0.2727089664515327,0.06287269031300265,0.23036204015507417,0.26208871603012085,0.08149943632238052,0.0,0.012206985669977525,0.02682592237696928,0.10866319782593671,0.08149943632238052,0.02682592237696928
H2AX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM29,0.0,0.0,0.0,0.0,0.7647058823529411,0.8529411764705882,0.8529411764705882,0.7647058823529411,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPA8,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.6054135525927824,0.3564572088858661,0.3564572088858661,0.11764705882352941,0.3564572088858661,0.3564572088858661,0.11764705882352941,0.0,0.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
VWA5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ESAM,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EI24,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST3GAL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0
KLF6,0.058823529411764705,0.46059264856226306,0.058823529411764705,0.319343693116132,0.058823529411764705,0.319343693116132,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.319343693116132,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.319343693116132,0.0,0.058823529411764705,0.058823529411764705
NET1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALML3,0.0,0.0,0.0,0.0,0.7058823529411765,0.8296641847666573,0.8617711873615489,0.7058823529411765,0.8063511918572819,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDI2,0.0,0.0,0.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
